timestamp,edge_id,blocking_calibration_id,d_kw,p13_abs_kw,p30_abs_kw,original_limit_status,source_owner_cell_id,full_cell_location,containing_cell_ids,strict_interior_cell_ids,lies_in_at_least_one_valid_cell,lies_in_strict_interior_of_any_cell,owner_cell_classification,owner_cell_min_signed_facet_slack_kw,owner_cell_active_facet_ids,owner_cell_violated_facet_ids,geometry_tolerance_kw,materially_new_vs_prior_strict_interior_failure_zero
2011-03-08 12:30:00,E0019,CAL_010772,1,-1983.484242804,3229.02893544136,PASS,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0784828052334145,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,2,-1982.58246150582,3228.59674278727,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.156965615496975,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,4,-1980.77889890945,3227.73235747909,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.3139312360284,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,8,-1977.17177371673,3226.00358686272,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.627862477073327,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,16,-1969.95752333128,3222.54604563,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.25572495918519,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,32,-1955.52902256037,3215.63096316454,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.51144992339624,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,64,-1926.67202101856,3201.80079823364,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-5.02289985183109,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,128,-1868.95801793495,3174.14046837183,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-10.0457997086873,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,256,-1753.53001176771,3118.81980864821,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-20.0915994224091,,16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,512,-1522.67399943324,3008.17848920096,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-40.1831988498398,,16:F0;16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,1024,-1060.9619747643,2786.89585030648,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-347.354215192303,,16:F0;16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,2048,-137.537925426421,2344.3305725175,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-982.853852933972,,16:F0;16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,0.5,-1529.08432119404,3996.74696595768,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0572672435377725,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,1,-1528.6250077554,3996.54940289159,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.11453449381294,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,2,-1527.70638087811,3996.15427675941,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.229068994368381,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,4,-1525.86912712354,3995.36402449505,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.458137995474059,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,8,-1522.1946196144,3993.78351996634,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.916275997693896,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,16,-1514.84560459613,3990.62251090891,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.83255200212013,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,32,-1500.14757455958,3984.30049279405,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-3.6651040109776,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,64,-1470.75151448647,3971.65645656432,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-7.33020802868865,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,128,-1411.95939434027,3946.36838410488,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-14.6604160641187,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,256,-1294.37515404786,3895.79223918599,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-29.3208321349747,,16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,512,-1059.20667346304,3794.63994934821,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-58.6416642766864,,16:F0;16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,1024,-588.869712293396,3592.33536967264,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-307.764810108868,,16:F0;16:F1,1e-07,false
2011-05-11 17:30:00,E0019,CAL_011530,2048,351.804210045888,3187.72621032151,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-916.938793867251,,16:F0;16:F1,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,0.5,2522.19164537383,-2785.44023527371,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.123227491823209,,16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,1,2521.6925514575,-2785.41014769017,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.246454986314552,,16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,2,2520.69436362484,-2785.34997252308,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.492909975287723,,16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,4,2518.69798795953,-2785.2296221889,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.985819953231572,,16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,8,2514.7052366289,-2784.98892152054,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.97163990912189,,16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,16,2506.71973396764,-2784.50752018382,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-3.94327982090284,,16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,32,2490.74872864512,-2783.54471751038,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-7.8865596444647,,16:F17;16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,64,2458.80671800007,-2781.6191121635,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-15.7731192915916,,16:F16;16:F17;16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,128,2394.92269670999,-2777.76790146974,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-31.5462385858388,,16:F14;16:F15;16:F16;16:F17;16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,256,2267.15465412981,-2770.06548008221,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-63.0924771743297,,16:F13;16:F14;16:F15;16:F16;16:F17;16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,512,2011.61856896947,-2754.66063730716,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-126.57700499538,,16:F9;16:F10;16:F11;16:F12;16:F13;16:F14;16:F15;16:F16;16:F17;16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,1024,1500.54639864877,-2723.85095175706,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-259.987534498891,,16:F7;16:F8;16:F9;16:F10;16:F11;16:F12;16:F13;16:F14;16:F15;16:F16;16:F17;16:F18,1e-07,false
2011-05-16 07:30:00,E0045,CAL_013426,2048,478.402058007385,-2662.23158065687,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-549.402293773046,,16:F7;16:F8;16:F9;16:F10;16:F11;16:F12;16:F13;16:F14;16:F15;16:F16;16:F17;16:F18,1e-07,false
