registry_id,timestamp,p13_abs_kw,p30_abs_kw,first_membership_id
REG_011593,2011-05-11 17:30:00,2222.34237056,43.5768867699,CAL_011969
REG_011594,2011-05-11 17:30:00,2224.70194638638,36.6505093996767,CAL_011968
REG_011595,2011-05-11 17:30:00,2227.06152221276,29.7241320294535,CAL_011967
REG_011596,2011-05-11 17:30:00,2229.42109803915,22.7977546592301,CAL_011966
REG_011597,2011-05-11 17:30:00,2231.78067386553,15.8713772890069,CAL_011965
REG_011598,2011-05-11 17:30:00,2234.48408693276,7.93568864450346,CAL_011964
REG_011599,2011-05-11 17:30:00,2237.1875,0,CAL_011963
REG_011600,2011-05-11 17:30:00,2241.45496322828,-12.3840891033524,CAL_011962
REG_011601,2011-05-11 17:30:00,2250.87405645838,-2265.07640201495,CAL_011895
REG_011602,2011-05-11 17:30:00,2251.39263369886,-41.2230011230378,CAL_011961
REG_011603,2011-05-11 17:30:00,2261.52413149422,-70.6243959884184,CAL_011960
REG_011604,2011-05-11 17:30:00,2271.85677236992,-100.609503869311,CAL_011959
REG_011605,2011-05-11 17:30:00,2282.39822800806,-131.200587826821,CAL_011958
REG_011606,2011-05-11 17:30:00,2286.55990461666,-2276.66882793198,CAL_011896
REG_011607,2011-05-11 17:30:00,2293.15654827348,-162.421008400482,CAL_011957
REG_011608,2011-05-11 17:30:00,2304.14018515448,-194.295293083654,CAL_011956
REG_011609,2011-05-11 17:30:00,2315.35801853873,-226.849211124859,CAL_011955
REG_011610,2011-05-11 17:30:00,2322.98804510669,-2288.50238497825,CAL_011897
REG_011611,2011-05-11 17:30:00,2326.81938399,-260.109854135,CAL_011954
REG_011612,2011-05-11 17:30:00,2338.98923102101,-294.418435869117,CAL_011953
REG_011613,2011-05-11 17:30:00,2351.43975433832,-329.51828517504,CAL_011952
REG_011614,2011-05-11 17:30:00,2360.1876069077,-2300.58653560321,CAL_011898
REG_011615,2011-05-11 17:30:00,2364.18274064467,-365.442630494616,CAL_011951
REG_011616,2011-05-11 17:30:00,2377.23062822463,-402.226537174312,CAL_011950
REG_011617,2011-05-11 17:30:00,2390.59655297797,-439.907037240042,CAL_011949
REG_011618,2011-05-11 17:30:00,2398.1892060481,-2312.93122531914,CAL_011899
REG_011619,2011-05-11 17:30:00,2404.29439840349,-478.523270309001,CAL_011948
REG_011620,2011-05-11 17:30:00,2418.33884993624,-518.116636774039,CAL_011947
REG_011621,2011-05-11 17:30:00,2432.74545408688,-558.73096452641,CAL_011946
REG_011622,2011-05-11 17:30:00,2437.0250429062,-2325.54691430898,CAL_011900
REG_011623,2011-05-11 17:30:00,2447.53068288626,-600.41269063428,CAL_011945
REG_011624,2011-05-11 17:30:00,2462.7120042,-643.21105957,CAL_011944
REG_011625,2011-05-11 17:30:00,2476.72900722974,-2338.44461154155,CAL_011901
REG_011626,2011-05-11 17:30:00,2479.30570690172,-688.024953346384,CAL_011943
REG_011627,2011-05-11 17:30:00,2496.38029175959,-734.137544722224,CAL_011942
REG_011628,2011-05-11 17:30:00,2513.9596867144,-781.613454850258,CAL_011941
REG_011629,2011-05-11 17:30:00,2517.3367915988,-2351.63591162961,CAL_011902
REG_011630,2011-05-11 17:30:00,2532.06941431809,-830.521611380431,CAL_011940
REG_011631,2011-05-11 17:30:00,2538.76552878851,-2331.19745422984,CAL_011904
REG_011632,2011-05-11 17:30:00,2550.73672726873,-880.935614493424,CAL_011939
REG_011633,2011-05-11 17:30:00,2560.24017642489,-2310.71520802754,CAL_011905
REG_011634,2011-05-11 17:30:00,2569.99075800293,-932.934140898282,CAL_011938
REG_011635,2011-05-11 17:30:00,2581.76416393249,-2290.18590208265,CAL_011906
REG_011636,2011-05-11 17:30:00,2589.86268407497,-986.60139046474,CAL_011937
REG_011637,2011-05-11 17:30:00,2603.34095157967,-2269.60623603515,CAL_011907
REG_011638,2011-05-11 17:30:00,2610.38591130145,-1042.02758083396,CAL_011936
REG_011639,2011-05-11 17:30:00,2624.97403275902,-2248.97287793156,CAL_011908
REG_011640,2011-05-11 17:30:00,2631.5962769386,-1099.30949613087,CAL_011935
REG_011641,2011-05-11 17:30:00,2646.66693631169,-2228.282462008,CAL_011909
REG_011642,2011-05-11 17:30:00,2653.5322755,-1158.55109682,CAL_011934
REG_011643,2011-05-11 17:30:00,2668.42322889984,-2207.53158642739,CAL_011910
REG_011644,2011-05-11 17:30:00,2678.81747927061,-1222.5173890954,CAL_011933
REG_011645,2011-05-11 17:30:00,2690.24651743044,-2186.71681096768,CAL_011911
REG_011646,2011-05-11 17:30:00,2705.07426664791,-1288.94158527061,CAL_011932
REG_011647,2011-05-11 17:30:00,2712.14045153418,-2165.83465465746,CAL_011912
REG_011648,2011-05-11 17:30:00,2732.36397199818,-1357.97884850096,CAL_011931
REG_011649,2011-05-11 17:30:00,2734.10872610317,-2144.88159335556,CAL_011913
REG_011650,2011-05-11 17:30:00,2756.15508389132,-2123.85405727082,CAL_011914
REG_011651,2011-05-11 17:30:00,2760.75317989423,-1429.79762386935,CAL_011930
REG_011652,2011-05-11 17:30:00,2778.28331818138,-2102.74842841834,CAL_011915
REG_011653,2011-05-11 17:30:00,2790.31429978203,-1504.58109217301,CAL_011929
REG_011654,2011-05-11 17:30:00,2800.49727552291,-2081.56103800799,CAL_011916
REG_011655,2011-05-11 17:30:00,2821.12621781421,-1582.52881892629,CAL_011928
REG_011656,2011-05-11 17:30:00,2822.80085854549,-2060.28816376124,CAL_011917
REG_011657,2011-05-11 17:30:00,2845.19802885171,-2038.92602715184,CAL_011918
REG_011658,2011-05-11 17:30:00,2853.27503821135,-1663.85862985004,CAL_011927
REG_011659,2011-05-11 17:30:00,2867.69280999472,-2017.47079056591,CAL_011919
REG_011660,2011-05-11 17:30:00,2886.85492883312,-1748.80874999046,CAL_011926
REG_011661,2011-05-11 17:30:00,2890.28929054531,-1995.91855437654,CAL_011920
REG_011662,2011-05-11 17:30:00,2912.99162725362,-1974.26535392824,CAL_011921
REG_011663,2011-05-11 17:30:00,2921.96908845953,-1837.64025073868,CAL_011925
REG_011664,2011-05-11 17:30:00,2935.80404831109,-1952.5071564257,CAL_011922
REG_011665,2011-05-11 17:30:00,2958.73085671812,-1930.63985772179,CAL_011923
REG_011666,2011-05-11 18:00:00,-1804.90816405,3365.71451027,CAL_012304
REG_011667,2011-05-11 18:00:00,-1791.4697197398,3306.69947385689,CAL_012305
REG_011668,2011-05-11 18:00:00,-1790.45341286744,3397.13082722685,CAL_012302
REG_011669,2011-05-11 18:00:00,-1778.33527729528,3249.01946408515,CAL_012306
REG_011670,2011-05-11 18:00:00,-1775.99002270306,3428.5659203624,CAL_012301
REG_011671,2011-05-11 18:00:00,-1765.49270237457,3192.62119289471,CAL_012307
REG_011672,2011-05-11 18:00:00,-1761.51578065313,3460.0245992568,CAL_012300
REG_011673,2011-05-11 18:00:00,-1752.93048100134,3137.45409656582,CAL_012308
REG_011674,2011-05-11 18:00:00,-1747.02846718373,3491.51168790051,CAL_012299
REG_011675,2011-05-11 18:00:00,-1740.6376800759,3083.47016230317,CAL_012309
REG_011676,2011-05-11 18:00:00,-1732.52585476409,3523.03202766448,CAL_012298
REG_011677,2011-05-11 18:00:00,-1728.60391085814,3030.62376787088,CAL_012310
REG_011678,2011-05-11 18:00:00,-1718.00570649009,3554.59048029193,CAL_012297
REG_011679,2011-05-11 18:00:00,-1716.81929516477,2978.8715331475,CAL_012311
REG_011680,2011-05-11 18:00:00,-1705.27443404836,2928.17218257962,CAL_012312
REG_011681,2011-05-11 18:00:00,-1703.46577469556,3586.19193091664,CAL_012296
REG_011682,2011-05-11 18:00:00,-1693.96037874778,2878.48641761077,CAL_012313
REG_011683,2011-05-11 18:00:00,-1688.90379954945,3617.84129111178,CAL_012295
REG_011684,2011-05-11 18:00:00,-1682.8686037203,2829.77679825132,CAL_012314
REG_011685,2011-05-11 18:00:00,-1674.31750763711,3649.5435019735,CAL_012294
REG_011686,2011-05-11 18:00:00,-1671.51738223175,2781.62159548672,CAL_012316
REG_011687,2011-05-11 18:00:00,-1660.38604719267,2734.39921537654,CAL_012317
REG_011688,2011-05-11 18:00:00,-1659.70461052366,3681.30353724328,CAL_012293
REG_011689,2011-05-11 18:00:00,-1649.46662357781,2688.07582553028,CAL_012318
REG_011690,2011-05-11 18:00:00,-1645.06280329759,3713.12640647333,CAL_012292
REG_011691,2011-05-11 18:00:00,-1638.75150051102,2642.61913838441,CAL_012319
REG_011692,2011-05-11 18:00:00,-1630.38976309249,3745.01715823944,CAL_012291
REG_011693,2011-05-11 18:00:00,-1628.23341038163,2597.99832260811,CAL_012320
REG_011694,2011-05-11 18:00:00,-1617.90540937531,2554.1839205093,CAL_012321
REG_011695,2011-05-11 18:00:00,-1615.68314758503,3776.98088340564,CAL_012290
REG_011696,2011-05-11 18:00:00,-1607.76085930854,2511.1477709713,CAL_012322
REG_011697,2011-05-11 18:00:00,-1600.94059346683,3809.02271844529,CAL_012289
REG_011698,2011-05-11 18:00:00,-1597.79341066599,2468.86293749222,CAL_012323
REG_011699,2011-05-11 18:00:00,-1587.9969867485,2427.30364093636,CAL_012324
REG_011700,2011-05-11 18:00:00,-1586.15971488838,3841.14784882331,CAL_012288
REG_011701,2011-05-11 18:00:00,-1578.36576885,2386.44519665,CAL_012325
REG_011702,2011-05-11 18:00:00,-1571.33810187245,3873.3615124443,CAL_012287
REG_011703,2011-05-11 18:00:00,-1568.55712158018,2346.04265184546,CAL_012327
REG_011704,2011-05-11 18:00:00,-1558.91116065966,2306.31022416672,CAL_012328
REG_011705,2011-05-11 18:00:00,-1556.473318695,3905.66900317172,CAL_012286
REG_011706,2011-05-11 18:00:00,-1549.42243860713,2267.22547503473,CAL_012329
REG_011707,2011-05-11 18:00:00,-1541.56290223095,3938.07567442307,CAL_012285
REG_011708,2011-05-11 18:00:00,-1540.08573124886,2228.76688569082,CAL_012330
REG_011709,2011-05-11 18:00:00,-1530.89602605793,2190.91380916521,CAL_012331
REG_011710,2011-05-11 18:00:00,-1526.60436026256,3970.58694284658,CAL_012284
REG_011711,2011-05-11 18:00:00,-1521.84851121159,2153.64642520355,CAL_012332
REG_011712,2011-05-11 18:00:00,-1512.93856531365,2116.94569793249,CAL_012333
REG_011713,2011-05-11 18:00:00,-1511.59516975,4003.20829208,CAL_012283
REG_011714,2011-05-11 18:00:00,-1504.16174773486,2080.79333607118,CAL_012334
REG_011715,2011-05-11 18:00:00,-1495.51378952832,2045.17175551109,CAL_012335
REG_011716,2011-05-11 18:00:00,-1486.99058488011,2010.06404410046,CAL_012336
REG_011717,2011-05-11 18:00:00,-1478.3285897456,1975.32148865527,CAL_012338
REG_011718,2011-05-11 18:00:00,-1469.78927803699,1941.07100641727,CAL_012339
REG_011719,2011-05-11 18:00:00,-1461.36878819503,1907.29710898756,CAL_012340
REG_011720,2011-05-11 18:00:00,-1453.06340109033,1873.98487924168,CAL_012341
REG_011721,2011-05-11 18:00:00,-1450.19752715597,3968.01425524829,CAL_012281
REG_011722,2011-05-11 18:00:00,-1444.86953317777,1841.11994387262,CAL_012342
REG_011723,2011-05-11 18:00:00,-1436.78373003432,1808.68844747167,CAL_012343
REG_011724,2011-05-11 18:00:00,-1428.80266025535,1776.67702804672,CAL_012344
REG_011725,2011-05-11 18:00:00,-1420.923109686,1745.07279388502,CAL_012345
REG_011726,2011-05-11 18:00:00,-1413.14197596638,1713.86330167423,CAL_012346
REG_011727,2011-05-11 18:00:00,-1405.45626337042,1683.0365358017,CAL_012347
REG_011728,2011-05-11 18:00:00,-1397.64123168517,1652.49823044928,CAL_012349
REG_011729,2011-05-11 18:00:00,-1391.18199739152,3934.18568072293,CAL_012280
REG_011730,2011-05-11 18:00:00,-1389.9202154768,1622.3273034335,CAL_012350
REG_011731,2011-05-11 18:00:00,-1382.29037325416,1592.51265123891,CAL_012351
REG_011732,2011-05-11 18:00:00,-1374.74895769557,1563.04353833026,CAL_012352
REG_011733,2011-05-11 18:00:00,-1367.29331142712,1533.90958065548,CAL_012353
REG_011734,2011-05-11 18:00:00,-1359.92086301742,1505.10072999466,CAL_012354
REG_011735,2011-05-11 18:00:00,-1352.62912317581,1476.60725910404,CAL_012355
REG_011736,2011-05-11 18:00:00,-1345.41568114178,1448.4197476071,CAL_012356
REG_011737,2011-05-11 18:00:00,-1338.2782012542,1420.52906858853,CAL_012357
REG_011738,2011-05-11 18:00:00,-1334.40410338581,3901.63975211005,CAL_012279
REG_011739,2011-05-11 18:00:00,-1331.21441969,1392.92637585,CAL_012358
REG_011740,2011-05-11 18:00:00,-1323.99835443921,1365.54913853217,CAL_012359
REG_011741,2011-05-11 18:00:00,-1316.85549537007,1338.44964025055,CAL_012360
REG_011742,2011-05-11 18:00:00,-1309.7836624632,1311.61961016698,CAL_012361
REG_011743,2011-05-11 18:00:00,-1302.78074026726,1285.05102240989,CAL_012362
REG_011744,2011-05-11 18:00:00,-1295.84467515219,1258.73608565311,CAL_012363
REG_011745,2011-05-11 18:00:00,-1288.97347269155,1232.66723318487,CAL_012364
REG_011746,2011-05-11 18:00:00,-1282.16519516672,1206.83711343888,CAL_012365
REG_011747,2011-05-11 18:00:00,-1279.73077736571,3870.30019299397,CAL_012278
REG_011748,2011-05-11 18:00:00,-1275.41795918611,1181.23858096154,CAL_012366
REG_011749,2011-05-11 18:00:00,-1268.72993341273,1155.86468779093,CAL_012367
REG_011750,2011-05-11 18:00:00,-1262.09933639446,1130.70867522465,CAL_012368
REG_011751,2011-05-11 18:00:00,-1255.52443449107,1105.76396595514,CAL_012369
REG_011752,2011-05-11 18:00:00,-1249.00353989277,1081.0241565524,CAL_012370
REG_011753,2011-05-11 18:00:00,-1242.53500872538,1056.48301027492,CAL_012371
REG_011754,2011-05-11 18:00:00,-1236.11723923732,1032.13445019133,CAL_012372
REG_011755,2011-05-11 18:00:00,-1229.74867006402,1007.97255259575,CAL_012373
REG_011756,2011-05-11 18:00:00,-1227.03925536378,3840.09663325282,CAL_012277
REG_011757,2011-05-11 18:00:00,-1223.42777856567,983.991540701265,CAL_012374
REG_011758,2011-05-11 18:00:00,-1217.15307923431,960.18577859648,CAL_012375
REG_011759,2011-05-11 18:00:00,-1210.92312216655,936.54976545132,CAL_012376
REG_011760,2011-05-11 18:00:00,-1204.73649159858,913.078129958749,CAL_012377
REG_011761,2011-05-11 18:00:00,-1198.5918045,889.765625,CAL_012378
REG_011762,2011-05-11 18:00:00,-1192.23408929989,866.610311254585,CAL_012379
REG_011763,2011-05-11 18:00:00,-1185.9190097183,843.610279885334,CAL_012380
REG_011764,2011-05-11 18:00:00,-1179.64518596843,820.760505597059,CAL_012381
REG_011765,2011-05-11 18:00:00,-1176.21609781507,3810.96404765014,CAL_012276
REG_011766,2011-05-11 18:00:00,-1173.41126872122,798.056074023957,CAL_012382
REG_011767,2011-05-11 18:00:00,-1167.21593784074,775.492177124041,CAL_012383
REG_011768,2011-05-11 18:00:00,-1161.05790116751,753.064108747824,CAL_012384
REG_011769,2011-05-11 18:00:00,-1154.93589334715,730.767260372161,CAL_012385
REG_011770,2011-05-11 18:00:00,-1148.848674702,708.597116990644,CAL_012386
REG_011771,2011-05-11 18:00:00,-1142.79503014354,686.549253152374,CAL_012387
REG_011772,2011-05-11 18:00:00,-1136.7737681233,664.619329141364,CAL_012388
REG_011773,2011-05-11 18:00:00,-1130.78371962051,642.803087289234,CAL_012389
REG_011774,2011-05-11 18:00:00,-1127.15631977007,3782.8422572601,CAL_012275
REG_011775,2011-05-11 18:00:00,-1124.82373716431,621.096348414203,CAL_012390
REG_011776,2011-05-11 18:00:00,-1118.8926938889,599.495008379751,CAL_012391
REG_011777,2011-05-11 18:00:00,-1112.98948261978,577.995034766632,CAL_012392
REG_011778,2011-05-11 18:00:00,-1107.11301498944,556.592463652235,CAL_012393
REG_011779,2011-05-11 18:00:00,-1101.26222058099,535.283396491566,CAL_012394
REG_011780,2011-05-11 18:00:00,-1095.4360460982,514.06399709439,CAL_012395
REG_011781,2011-05-11 18:00:00,-1089.63345456046,492.930488693334,CAL_012396
REG_011782,2011-05-11 18:00:00,-1083.85342452139,471.879151097968,CAL_012397
REG_011783,2011-05-11 18:00:00,-1079.7626166724,3755.67548567182,CAL_012274
REG_011784,2011-05-11 18:00:00,-1078.09494931,450.906317931,CAL_012398
REG_011785,2011-05-11 18:00:00,-1072.16096698029,430.060728306559,CAL_012400
REG_011786,2011-05-11 18:00:00,-1066.24858108099,409.29100515773,CAL_012401
REG_011787,2011-05-11 18:00:00,-1060.35677820717,388.593588476724,CAL_012402
REG_011788,2011-05-11 18:00:00,-1054.48455824739,367.964964954675,CAL_012403
REG_011789,2011-05-11 18:00:00,-1048.63093367418,347.401665489208,CAL_012404
REG_011790,2011-05-11 18:00:00,-1042.79492885231,326.90026275433,CAL_012405
REG_011791,2011-05-11 18:00:00,-1036.97557936341,306.45736882805,CAL_012406
REG_011792,2011-05-11 18:00:00,-1033.94467367143,3729.41196307713,CAL_012273
REG_011793,2011-05-11 18:00:00,-1031.1719313461,286.06963287408,CAL_012407
REG_011794,2011-05-11 18:00:00,-1025.3830408504,265.733738874187,CAL_012408
REG_011795,2011-05-11 18:00:00,-1019.60797320572,245.446403407801,CAL_012409
REG_011796,2011-05-11 18:00:00,-1013.8458024013,225.204373475675,CAL_012410
REG_011797,2011-05-11 18:00:00,-1008.09561047837,205.004424364424,CAL_012411
REG_011798,2011-05-11 18:00:00,-1002.35648693298,184.843357548918,CAL_012412
REG_011799,2011-05-11 18:00:00,-996.627528128831,164.717998629564,CAL_012413
REG_011800,2011-05-11 18:00:00,-990.907836719257,144.625195301609,CAL_012414
REG_011801,2011-05-11 18:00:00,-989.618548139,3704.00357232,CAL_012272
REG_011802,2011-05-11 18:00:00,-985.196521077416,124.56181535365,CAL_012415
REG_011803,2011-05-11 18:00:00,-979.492694734107,104.524744692619,CAL_012416
REG_011804,2011-05-11 18:00:00,-973.795475822317,84.5108853925743,CAL_012417
REG_011805,2011-05-11 18:00:00,-968.103986527821,64.5171537646653,CAL_012418
REG_011806,2011-05-11 18:00:00,-962.417352545,44.5404784455,CAL_012419
REG_011807,2011-05-11 18:00:00,-959.535885209434,34.5807615099092,CAL_012420
REG_011808,2011-05-11 18:00:00,-956.654417873868,24.6210445743184,CAL_012421
REG_011809,2011-05-11 18:00:00,-953.77481788617,14.6677820780893,CAL_012422
REG_011810,2011-05-11 18:00:00,-950.895217898472,4.71451958186026,CAL_012423
REG_011811,2011-05-11 18:00:00,-949.53125,0,CAL_012424
REG_011812,2011-05-11 18:00:00,-947.970688644075,3681.61565021606,CAL_012271
REG_011813,2011-05-11 18:00:00,-945.046638518256,-15.1297946643957,CAL_012425
REG_011814,2011-05-11 18:00:00,-939.172220429663,-34.9483987541903,CAL_012426
REG_011815,2011-05-11 18:00:00,-933.299814369116,-54.7602148376377,CAL_012427
REG_011816,2011-05-11 18:00:00,-927.428525230431,-74.5682627466279,CAL_012428
REG_011817,2011-05-11 18:00:00,-921.557458588127,-94.3755600165585,CAL_012429
REG_011818,2011-05-11 18:00:00,-915.685720152295,-114.185123725435,CAL_012430
REG_011819,2011-05-11 18:00:00,-909.812415223656,-133.999972332373,CAL_012431
REG_011820,2011-05-11 18:00:00,-907.561228366963,3659.89343303809,CAL_012270
REG_011821,2011-05-11 18:00:00,-903.936648148075,-153.82312751789,CAL_012432
REG_011822,2011-05-11 18:00:00,-898.057521769845,-173.657616028377,CAL_012433
REG_011823,2011-05-11 18:00:00,-892.174136883026,-193.50647152713,CAL_012434
REG_011824,2011-05-11 18:00:00,-886.285591680115,-213.372736454367,CAL_012435
REG_011825,2011-05-11 18:00:00,-880.390981197344,-233.259463898644,CAL_012436
REG_011826,2011-05-11 18:00:00,-874.489396755863,-253.169719482137,CAL_012437
REG_011827,2011-05-11 18:00:00,-868.579925398084,-273.106583262266,CAL_012438
REG_011828,2011-05-11 18:00:00,-868.329853193885,3638.80449876735,CAL_012269
REG_011829,2011-05-11 18:00:00,-862.66164931842,-293.073151652197,CAL_012439
REG_011830,2011-05-11 18:00:00,-856.733645287691,-313.07253936276,CAL_012440
REG_011831,2011-05-11 18:00:00,-850.794984070381,-333.107881368436,CAL_012441
REG_011832,2011-05-11 18:00:00,-844.844729834,-353.1823349,CAL_012442
REG_011833,2011-05-11 18:00:00,-838.716560563276,-373.158733795216,CAL_012443
REG_011834,2011-05-11 18:00:00,-832.57589670616,-393.175862120507,CAL_012444
REG_011835,2011-05-11 18:00:00,-830.220064095365,3618.31847619423,CAL_012268
REG_011836,2011-05-11 18:00:00,-826.421761750189,-413.236903078168,CAL_012445
REG_011837,2011-05-11 18:00:00,-820.253170780356,-433.345067260819,CAL_012446
REG_011838,2011-05-11 18:00:00,-814.069129834278,-453.503594753422,CAL_012447
REG_011839,2011-05-11 18:00:00,-807.868635245213,-473.715757274864,CAL_012448
REG_011840,2011-05-11 18:00:00,-801.650672972006,-493.984860362207,CAL_012449
REG_011841,2011-05-11 18:00:00,-795.414217914953,-514.314245600787,CAL_012450
REG_011842,2011-05-11 18:00:00,-793.178879318559,3598.40688483089,CAL_012267
REG_011843,2011-05-11 18:00:00,-789.158233216604,-534.707292903447,CAL_012451
REG_011844,2011-05-11 18:00:00,-782.881669546443,-555.16742284231,CAL_012452
REG_011845,2011-05-11 18:00:00,-776.583464368368,-575.698099036618,CAL_012453
REG_011846,2011-05-11 18:00:00,-770.262541189851,-596.302830600301,CAL_012454
REG_011847,2011-05-11 18:00:00,-763.917808791602,-616.985174653087,CAL_012455
REG_011848,2011-05-11 18:00:00,-757.548160436531,-637.748738899104,CAL_012456
REG_011849,2011-05-11 18:00:00,-757.156564033288,3579.04298958176,CAL_012266
REG_011850,2011-05-11 18:00:00,-751.152473056733,-658.597184277124,CAL_012457
REG_011851,2011-05-11 18:00:00,-744.729606417177,-679.534227686728,CAL_012458
REG_011852,2011-05-11 18:00:00,-738.278402254722,-700.563644794923,CAL_012459
REG_011853,2011-05-11 18:00:00,-731.797683391019,-721.689272927873,CAL_012460
REG_011854,2011-05-11 18:00:00,-725.286252817782,-742.915014052694,CAL_012461
REG_011855,2011-05-11 18:00:00,-722.106384524137,3560.20166860881,CAL_012265
REG_011856,2011-05-11 18:00:00,-718.742892753,-764.244837854,CAL_012462
REG_011857,2011-05-11 18:00:00,-712.005487615931,-785.484829814181,CAL_012464
REG_011858,2011-05-11 18:00:00,-705.234413295648,-806.83096548492,CAL_012465
REG_011859,2011-05-11 18:00:00,-698.428377585874,-828.28731860831,CAL_012466
REG_011860,2011-05-11 18:00:00,-691.586064194355,-849.858038858646,CAL_012467
REG_011861,2011-05-11 18:00:00,-687.984384366994,3541.85929301465,CAL_012264
REG_011862,2011-05-11 18:00:00,-684.706131646714,-871.547355298072,CAL_012468
REG_011863,2011-05-11 18:00:00,-677.787212151781,-893.359579953667,CAL_012469
REG_011864,2011-05-11 18:00:00,-670.82791042614,-915.299111523146,CAL_012470
REG_011865,2011-05-11 18:00:00,-663.826802475613,-937.370439216263,CAL_012471
REG_011866,2011-05-11 18:00:00,-656.782434331338,-959.578146739409,CAL_012472
REG_011867,2011-05-11 18:00:00,-654.749180329424,3523.99361712818,CAL_012263
REG_011868,2011-05-11 18:00:00,-649.693320738,-981.926916431,CAL_012473
REG_011869,2011-05-11 18:00:00,-639.916231346165,-1000.54858083288,CAL_012475
REG_011870,2011-05-11 18:00:00,-630.113925395916,-1019.21827325918,CAL_012476
REG_011871,2011-05-11 18:00:00,-622.361775999,3506.58367832,CAL_012262
REG_011872,2011-05-11 18:00:00,-620.284806249853,-1037.93903470143,CAL_012477
REG_011873,2011-05-11 18:00:00,-610.427260332007,-1056.7139384127,CAL_012478
REG_011874,2011-05-11 18:00:00,-600.539656033469,-1075.54609199204,CAL_012479
REG_011875,2011-05-11 18:00:00,-591.2555904037,3490.59535791344,CAL_012261
REG_011876,2011-05-11 18:00:00,-590.620342593483,-1094.4386395155,CAL_012480
REG_011877,2011-05-11 18:00:00,-580.667648954222,-1113.39476371743,CAL_012481
REG_011878,2011-05-11 18:00:00,-570.67988258748,-1132.41768822512,CAL_012482
REG_011879,2011-05-11 18:00:00,-560.891413380373,3474.98842373494,CAL_012260
REG_011880,2011-05-11 18:00:00,-560.655328291495,-1151.51067985044,CAL_012483
REG_011881,2011-05-11 18:00:00,-550.592246957,-1170.67705094,CAL_012484
REG_011882,2011-05-11 18:00:00,-533.794835578933,-1178.22085445735,CAL_012486
REG_011883,2011-05-11 18:00:00,-531.238544943665,3459.74709624761,CAL_012259
REG_011884,2011-05-11 18:00:00,-517.116562806136,-1185.71115221663,CAL_012487
REG_011885,2011-05-11 18:00:00,-502.267918601222,3444.8564355164,CAL_012258
REG_011886,2011-05-11 18:00:00,-500.553651901609,-1193.14964036976,CAL_012488
REG_011887,2011-05-11 18:00:00,-484.102413103883,-1200.53797600755,CAL_012489
REG_011888,2011-05-11 18:00:00,-473.951993370797,3430.30228570575,CAL_012257
REG_011889,2011-05-11 18:00:00,-467.759240035982,-1207.87777877235,CAL_012490
REG_011890,2011-05-11 18:00:00,-451.520606256212,-1215.17063240721,CAL_012491
REG_011891,2011-05-11 18:00:00,-446.26465424058,3416.071223917,CAL_012256
REG_011892,2011-05-11 18:00:00,-435.383061941746,-1222.41808624524,CAL_012492
REG_011893,2011-05-11 18:00:00,-419.343230698084,-1229.6216566425,CAL_012493
REG_011894,2011-05-11 18:00:00,-419.181120309737,3402.15051297347,CAL_012255
REG_011895,2011-05-11 18:00:00,-403.397806487791,-1236.78282835734,CAL_012494
REG_011896,2011-05-11 18:00:00,-392.677859926231,3388.52805780192,CAL_012254
REG_011897,2011-05-11 18:00:00,-387.543550672323,-1243.90305587894,CAL_012495
REG_011898,2011-05-11 18:00:00,-371.777289161008,-1250.98376470767,CAL_012496
REG_011899,2011-05-11 18:00:00,-366.732512207537,3375.19236509492,CAL_012253
REG_011900,2011-05-11 18:00:00,-356.095909661627,-1258.02635258992,CAL_012497
REG_011901,2011-05-11 18:00:00,-341.323814392,3362.13250597,CAL_012252
REG_011902,2011-05-11 18:00:00,-340.496359027247,-1265.03219070962,CAL_012498
REG_011903,2011-05-11 18:00:00,-324.975640694303,-1272.00262483882,CAL_012499
REG_011904,2011-05-11 18:00:00,-316.634039115422,3349.85374825978,CAL_012251
REG_011905,2011-05-11 18:00:00,-309.530812207111,-1278.93897644944,CAL_012500
REG_011906,2011-05-11 18:00:00,-294.158982824276,-1285.84254378826,CAL_012501
REG_011907,2011-05-11 18:00:00,-292.427326953974,3337.81522825457,CAL_012250
REG_011908,2011-05-11 18:00:00,-278.857311202637,-1292.71460291705,CAL_012502
REG_011909,2011-05-11 18:00:00,-268.686057451329,3326.00818292141,CAL_012249
REG_011910,2011-05-11 18:00:00,-263.623003154648,-1299.55640871975,CAL_012503
REG_011911,2011-05-11 18:00:00,-248.453309475235,-1306.36919587845,CAL_012504
REG_011912,2011-05-11 18:00:00,-245.393420455738,3314.42425220932,CAL_012248
REG_011913,2011-05-11 18:00:00,-233.345523834377,-1313.15417981983,CAL_012505
REG_011914,2011-05-11 18:00:00,-222.53336934983,3303.05545578942,CAL_012247
REG_011915,2011-05-11 18:00:00,-218.209398865749,-1319.689535202,CAL_012507
REG_011916,2011-05-11 18:00:00,-203.133257126971,-1326.19899150333,CAL_012508
REG_011917,2011-05-11 18:00:00,-200.090577470049,3291.89417138137,CAL_012246
REG_011918,2011-05-11 18:00:00,-188.11445984811,-1332.68368807088,CAL_012509
REG_011919,2011-05-11 18:00:00,-178.050397463363,3280.93311454063,CAL_012245
REG_011920,2011-05-11 18:00:00,-173.150405700604,-1339.14474808555,CAL_012510
REG_011921,2011-05-11 18:00:00,-158.238528903527,-1345.58327937979,CAL_012511
