selection_index,timestamp,level,angle_deg,parent_start_angle_deg,parent_end_angle_deg,adaptive_triggers,status,no_reentry_statement,official_boundary_r,binding_mechanism,binding_bus,safe_r,safe_p13_abs_kw,safe_p30_abs_kw,safe_vmin_pu,safe_vmin_bus,safe_vmax_pu,safe_vmax_bus,safe_solver_status,violating_r,violating_p13_abs_kw,violating_p30_abs_kw,violating_vmin_pu,violating_vmin_bus,violating_vmax_pu,violating_vmax_bus,violating_solver_status,sweep_point_count,refinement_steps,unresolved_point_count,bracket_width_kw
14,2011-03-08 12:30:00,BASE,70,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.96435546875,BINDING_VMAX,30,0.96435546875,475.696172307,1978.44811182,0.999675470282,22,1.04999467477,30,CONVERGED_FEASIBLE,0.964453125,475.749106729,1978.65660182,0.999675601617,22,1.0500010505,30,CONVERGED_INFEASIBLE,41,9,0,0.215104933998
14,2011-03-08 12:30:00,BASE,80,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.970703125,BINDING_VMAX,30,0.970703125,220.111325879,2091.49651335,0.999595629367,22,1.0499949997,30,CONVERGED_FEASIBLE,0.9708984375,220.1650769,2091.93351277,0.999595875299,22,1.05000765916,30,CONVERGED_INFEASIBLE,41,8,0,0.440292708383
14,2011-03-08 12:30:00,BASE,90,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0095703125,BINDING_VMAX,30,1.0095703125,-47.03125,2213.30580139,0.999510064037,22,1.04999937954,30,CONVERGED_FEASIBLE,1.00966796875,-47.03125,2213.52767181,0.999510174167,22,1.05000545276,30,CONVERGED_INFEASIBLE,41,9,0,0.221870422364
14,2011-03-08 12:30:00,BASE,100,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0880859375,BINDING_VMAX,30,1.0880859375,-346.478189682,2354.1331673,0.997745866626,18,1.04999726376,30,CONVERGED_FEASIBLE,1.08828125,-346.531940704,2354.57016673,0.997748555041,18,1.05000848318,30,CONVERGED_INFEASIBLE,41,8,0,0.440292708383
14,2011-03-08 12:30:00,BASE,110,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.223828125,BINDING_VMAX,30,1.223828125,-710.405432921,2532.40603828,0.982863629797,18,1.0499979897,30,CONVERGED_FEASIBLE,1.2240234375,-710.511301767,2532.82301827,0.982863554204,18,1.05000787754,30,CONVERGED_INFEASIBLE,41,8,0,0.430209867995
14,2011-03-08 12:30:00,BASE,120,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.45703125,BINDING_VMAX,30,1.45703125,-1201.61468506,2786.41907296,0.961805695276,18,1.04999486514,30,CONVERGED_FEASIBLE,1.4572265625,-1201.76945496,2786.8033638,0.961802531787,18,1.05000301237,30,CONVERGED_INFEASIBLE,41,8,0,0.414286343148
14,2011-03-08 12:30:00,BASE,130,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.9017578125,BINDING_VMAX,30,1.9017578125,-1984.3860241,3229.4611281,0.925514574567,18,1.04999553768,30,CONVERGED_FEASIBLE,1.901953125,-1984.58499245,3229.80105331,0.92550763568,18,1.05000144151,30,CONVERGED_INFEASIBLE,41,8,0,0.393875042995
14,2011-03-08 12:30:00,BASE,140,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.841015625,BINDING_VMIN,18,1.841015625,-2282.13605658,2608.19788292,0.900007942716,18,1.02797571512,30,CONVERGED_FEASIBLE,1.8412109375,-2282.37317782,2608.48311404,0.899997526405,18,1.02797958436,30,CONVERGED_INFEASIBLE,41,8,0,0.370922191874
14,2011-03-08 12:30:00,BASE,150,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.4505859375,BINDING_VMIN,18,1.4505859375,-2037.98213334,1567.44100189,0.90000612385,18,1.00207031265,30,CONVERGED_FEASIBLE,1.45078125,-2038.25020267,1567.66287231,0.899993428058,18,1.00207225143,30,CONVERGED_INFEASIBLE,41,8,0,0.347976504667
14,2011-03-08 12:30:00,BASE,160,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.21923828125,BINDING_VMIN,18,1.21923828125,-1862.80134009,867.0230334,0.900002790367,18,1,1,CONVERGED_FEASIBLE,1.2193359375,-1862.94677622,867.098917554,0.899995408124,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.164042899418
14,2011-03-08 12:30:00,BASE,170,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.075390625,BINDING_VMIN,18,1.075390625,-1725.46481762,343.873043472,0.900002065011,18,1,1,CONVERGED_FEASIBLE,1.07548828125,-1725.61723621,343.911570866,0.899993810543,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.157212557437
14,2011-03-08 12:30:00,BASE,180,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9859375,BINDING_VMIN,18,0.9859375,-1609.58813477,-80.390625,0.90000327161,18,1,1,CONVERGED_FEASIBLE,0.98603515625,-1609.74290466,-80.390625,0.899994346916,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.154769897461
14,2011-03-08 12:30:00,BASE,190,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.934375,BINDING_VMIN,18,0.934375,-1505.3723665,-449.020735782,0.900004602724,18,1,1,CONVERGED_FEASIBLE,0.93447265625,-1505.5247851,-449.059263177,0.899995236885,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.157212557437
14,2011-03-08 12:30:00,BASE,200,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9125,BINDING_VMIN,18,0.9125,-1405.98645399,-789.452156766,0.900005804538,18,1,1,CONVERGED_FEASIBLE,0.91259765625,-1406.13189012,-789.528040919,0.899996242596,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.164042899418
14,2011-03-08 12:30:00,BASE,210,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.91708984375,BINDING_VMIN,18,0.91708984375,-1305.75076969,-1122.18319321,0.900004725353,18,1,1,CONVERGED_FEASIBLE,0.9171875,-1305.88480435,-1122.29412842,0.899995217413,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.173988252333
14,2011-03-08 12:30:00,BASE,220,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9486328125,BINDING_VMIN,18,0.9486328125,-1198.72911183,-1465.75815979,0.900004139884,18,1,1,CONVERGED_FEASIBLE,0.94873046875,-1198.84767245,-1465.90077535,0.899994929963,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.185461095937
14,2011-03-08 12:30:00,BASE,230,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0115234375,BINDING_VMIN,18,1.0115234375,-1077.48830814,-1840.86327872,0.900002057402,18,1,1,CONVERGED_FEASIBLE,1.01162109375,-1077.58779231,-1841.03324133,0.899993370629,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.196937521498
14,2011-03-08 12:30:00,BASE,240,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9771484375,BINDING_VMIN,33,0.9771484375,-821.345046997,-2002.99771868,0.900009814436,33,1,1,CONVERGED_FEASIBLE,0.97734375,-821.499816895,-2003.38200953,0.899991696827,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.414286343148
14,2011-03-08 12:30:00,BASE,250,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.95380859375,BINDING_VMIN,33,0.95380859375,-564.041754676,-2116.71244197,0.900006064117,33,1,1,CONVERGED_FEASIBLE,0.95390625,-564.094689098,-2116.92093196,0.899996790345,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.215104933998
14,2011-03-08 12:30:00,BASE,260,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9583984375,BINDING_VMIN,33,0.9583984375,-310.787511537,-2224.74679962,0.900002885124,33,1,1,CONVERGED_FEASIBLE,0.95849609375,-310.814387047,-2224.96529933,0.899993643894,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.220146354192
14,2011-03-08 12:30:00,BASE,270,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9916015625,BINDING_VMIN,33,0.9916015625,-47.03125,-2333.26289368,0.900008276769,33,1,1,CONVERGED_FEASIBLE,0.991796875,-47.03125,-2333.70663452,0.89999035891,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.443740844726
14,2011-03-08 12:30:00,BASE,280,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.05869140625,BINDING_VMIN,33,1.05869140625,244.326160976,-2449.14600396,0.900007563504,33,1,1,CONVERGED_FEASIBLE,1.0587890625,244.353036487,-2449.36450367,0.899999128176,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.220146354192
14,2011-03-08 12:30:00,BASE,290,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.17109375,BINDING_VMIN,33,1.17109375,587.758344765,-2580.602689,0.900005483374,33,1,1,CONVERGED_FEASIBLE,1.1712890625,587.86421361,-2581.01966899,0.899990104741,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.430209867996
14,2011-03-08 12:30:00,BASE,300,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.35185546875,BINDING_VMIN,33,1.35185546875,1024.20859528,-2740.25970334,0.900003768848,33,1,1,CONVERGED_FEASIBLE,1.351953125,1024.28598022,-2740.45184876,0.89999701937,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.207143171574
14,2011-03-08 12:30:00,BASE,310,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.6490234375,BINDING_VMIN,33,1.6490234375,1632.85848583,-2950.37915857,0.900006730046,33,1.01061023461,13,CONVERGED_FEASIBLE,1.64921875,1633.05745417,-2950.71908378,0.899995415643,33,1.01061258793,13,CONVERGED_INFEASIBLE,41,8,0,0.393875042995
14,2011-03-08 12:30:00,BASE,320,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
14,2011-03-08 12:30:00,BASE,330,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.662890625,BINDING_VMAX,13,1.662890625,2235.31099058,-1969.395401,0.945841567902,33,1.04999813866,13,CONVERGED_FEASIBLE,1.6630859375,2235.57905991,-1969.61727142,0.945836699094,33,1.05000506146,13,CONVERGED_INFEASIBLE,41,8,0,0.347976504666
14,2011-03-08 12:30:00,BASE,340,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.316015625,BINDING_VMAX,13,1.316015625,1912.86604548,-1103.00547967,0.972424163345,33,1.04999723453,13,CONVERGED_FEASIBLE,1.3162109375,1913.15691774,-1103.15724798,0.972422471975,33,1.05000635847,13,CONVERGED_INFEASIBLE,41,8,0,0.328085798836
14,2011-03-08 12:30:00,BASE,350,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.126953125,BINDING_VMAX,13,1.126953125,1711.87933575,-524.996757779,0.989166765105,33,1.04999927625,13,CONVERGED_FEASIBLE,1.12705078125,1712.03175435,-525.035285174,0.989167307344,33,1.05000469245,13,CONVERGED_INFEASIBLE,41,9,0,0.157212557437
15,2011-05-11 17:30:00,BASE,0,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8203125,BINDING_VMAX,13,0.8203125,1949.89807129,874.0625,0.99223450772,25,1.04999085301,13,CONVERGED_FEASIBLE,0.8205078125,1950.21034241,874.0625,0.992235479435,25,1.05000293269,13,CONVERGED_INFEASIBLE,41,8,0,0.312271118164
15,2011-05-11 17:30:00,BASE,10,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.7716796875,BINDING_VMAX,13,0.7716796875,1853.39862395,1182.68302681,0.992991944653,25,1.04999335444,13,CONVERGED_FEASIBLE,0.771875,1853.70615096,1182.76113881,0.99299316703,25,1.05000623803,13,CONVERGED_INFEASIBLE,41,8,0,0.317292218717
15,2011-05-11 17:30:00,BASE,20,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.751171875,BINDING_VMAX,13,0.751171875,1766.92525142,1465.77196063,0.993672718904,25,1.04999658044,13,CONVERGED_FEASIBLE,0.7513671875,1767.21869028,1465.92581124,0.993674144503,25,1.05000983606,13,CONVERGED_INFEASIBLE,41,8,0,0.331325186341
15,2011-05-11 17:30:00,BASE,30,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.755078125,BINDING_VMAX,13,0.755078125,1683.86000715,1743.58215332,0.994328260593,25,1.04999993185,13,CONVERGED_FEASIBLE,0.75517578125,1683.99522451,1743.6946106,0.994329048878,25,1.0500065268,13,CONVERGED_INFEASIBLE,41,9,0,0.175870331198
15,2011-05-11 17:30:00,BASE,40,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.78388671875,BINDING_VMAX,13,0.78388671875,1598.44297725,2034.54424358,0.995001282339,25,1.04999409915,13,CONVERGED_FEASIBLE,0.783984375,1598.56258403,2034.68881586,0.995002117846,25,1.05000044398,13,CONVERGED_INFEASIBLE,41,9,0,0.187635090588
15,2011-05-11 17:30:00,BASE,50,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.84306640625,BINDING_VMAX,13,0.84306640625,1504.78454525,2361.48127938,0.995743114352,25,1.04999530627,13,CONVERGED_FEASIBLE,0.8431640625,1504.88490726,2361.65357392,0.995743967049,25,1.0500011899,13,CONVERGED_INFEASIBLE,41,9,0,0.199393933566
15,2011-05-11 17:30:00,BASE,60,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.85703125,BINDING_VMAX,30,0.85703125,1323.48220825,2583.46682783,0.995863996583,25,1.04999234174,30,CONVERGED_FEASIBLE,0.8572265625,1323.63834381,2583.85639126,0.995865696566,25,1.05000468286,30,CONVERGED_INFEASIBLE,41,8,0,0.419687953448
15,2011-05-11 17:30:00,BASE,70,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8345703125,BINDING_VMAX,30,0.8345703125,1094.7286478,2680.26424626,0.99543144586,25,1.04999952809,30,CONVERGED_FEASIBLE,0.83466796875,1094.78204931,2680.4755968,0.99543227249,25,1.05000586799,30,CONVERGED_INFEASIBLE,41,9,0,0.217992598927
15,2011-05-11 17:30:00,BASE,80,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8388671875,BINDING_VMAX,30,0.8388671875,871.257084058,2776.72682709,0.994998554778,25,1.04999587871,30,CONVERGED_FEASIBLE,0.8390625,871.311309369,2777.16982227,0.995000103926,25,1.05000848409,30,CONVERGED_INFEASIBLE,41,8,0,0.446301601827
15,2011-05-11 17:30:00,BASE,90,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8708984375,BINDING_VMAX,30,0.8708984375,638.359375,2879.85046387,0.99453754797,25,1.04999360896,30,CONVERGED_FEASIBLE,0.87109375,638.359375,2880.30029297,0.994538938173,25,1.05000572673,30,CONVERGED_INFEASIBLE,41,8,0,0.449829101563
15,2011-05-11 17:30:00,BASE,100,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9365234375,BINDING_VMAX,30,0.9365234375,378.349010638,2998.22442046,0.994010207354,25,1.04999153315,30,CONVERGED_FEASIBLE,0.93671875,378.294785328,2998.66741565,0.99401138697,25,1.05000275855,30,CONVERGED_INFEASIBLE,41,8,0,0.446301601827
15,2011-05-11 17:30:00,BASE,110,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.05,BINDING_VMAX,30,1.05,64.1863793111,3146.50354561,0.993355291808,25,1.04999990204,30,CONVERGED_FEASIBLE,1.0501953125,64.0795762985,3146.9262467,0.993356212022,25,1.05000984342,30,CONVERGED_INFEASIBLE,41,8,0,0.435985197854
15,2011-05-11 17:30:00,BASE,120,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.2427734375,BINDING_VMAX,30,1.2427734375,-355.131187439,3352.85460073,0.976835073917,18,1.04999647309,30,CONVERGED_FEASIBLE,1.24296875,-355.287322998,3353.24416416,0.97683217904,18,1.05000474683,30,CONVERGED_INFEASIBLE,41,8,0,0.419687953448
15,2011-05-11 17:30:00,BASE,130,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.599609375,BINDING_VMAX,30,1.599609375,-1005.57023102,3696.24709473,0.948701389008,18,1.04999673903,30,CONVERGED_FEASIBLE,1.6,-1005.97167903,3696.93627289,0.948688919455,18,1.05000909949,30,CONVERGED_INFEASIBLE,41,7,0,0.797575734264
15,2011-05-11 17:30:00,BASE,140,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
15,2011-05-11 17:30:00,BASE,150,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.68046875,BINDING_VMIN,18,1.68046875,-1688.46096619,2809.22729492,0.900008917936,18,1.01495286551,30,CONVERGED_FEASIBLE,1.6806640625,-1688.73140091,2809.45220947,0.899996151903,18,1.01495466747,30,CONVERGED_INFEASIBLE,41,8,0,0.351740662396
15,2011-05-11 17:30:00,BASE,160,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.4185546875,BINDING_VMIN,18,1.4185546875,-1492.88710457,1991.47950795,0.900009116963,18,1,1,CONVERGED_FEASIBLE,1.41875,-1493.18054344,1991.63335856,0.899994366965,18,1,1,CONVERGED_INFEASIBLE,41,8,0,0.331325186341
15,2011-05-11 17:30:00,BASE,170,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.2548828125,BINDING_VMIN,18,1.2548828125,-1337.501717,1375.93212408,0.900009289745,18,1,1,CONVERGED_FEASIBLE,1.255078125,-1337.80924402,1376.01023608,0.899992873022,18,1,1,CONVERGED_INFEASIBLE,41,8,0,0.317292218717
15,2011-05-11 17:30:00,BASE,180,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.15302734375,BINDING_VMIN,18,1.15302734375,-1205.13317108,874.0625,0.900004357389,18,1,1,CONVERGED_FEASIBLE,1.153125,-1205.28930664,874.0625,0.899995512468,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.156135559082
15,2011-05-11 17:30:00,BASE,190,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.09453125,BINDING_VMIN,18,1.09453125,-1085.02203505,436.322830997,0.900001342049,18,1,1,CONVERGED_FEASIBLE,1.09462890625,-1085.17579856,436.283774995,0.899992083087,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.158646109359
15,2011-05-11 17:30:00,BASE,200,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.07021484375,BINDING_VMIN,18,1.07021484375,-969.538888087,31.0380617461,0.900003496088,18,1,1,CONVERGED_FEASIBLE,1.0703125,-969.68560752,30.9611364392,0.899994060445,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.16566259317
15,2011-05-11 17:30:00,BASE,210,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0765625,BINDING_VMIN,18,1.0765625,-852.276808245,-365.666503906,0.900004790334,18,1,1,CONVERGED_FEASIBLE,1.07666015625,-852.412025605,-365.778961182,0.899995418922,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.175870331198
15,2011-05-11 17:30:00,BASE,220,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1142578125,BINDING_VMIN,18,1.1142578125,-726.353955226,-775.507288741,0.900004912999,18,1,1,CONVERGED_FEASIBLE,1.11435546875,-726.473562003,-775.651861028,0.899995838834,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.187635090589
15,2011-05-11 17:30:00,BASE,230,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1654296875,BINDING_VMIN,33,1.1654296875,-559.360766528,-1182.10056187,0.90000596434,33,1,1,CONVERGED_FEASIBLE,1.16552734375,-559.46112853,-1182.27285641,0.899997492153,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.199393933566
15,2011-05-11 17:30:00,BASE,240,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1021484375,BINDING_VMIN,33,1.1021484375,-242.7135849,-1324.24393162,0.900006453542,33,1,1,CONVERGED_FEASIBLE,1.10224609375,-242.791652679,-1324.43871334,0.899997526077,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.209843976724
15,2011-05-11 17:30:00,BASE,250,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.07412109375,BINDING_VMIN,33,1.07412109375,50.9962072561,-1450.5821299,0.900006979747,33,1,1,CONVERGED_FEASIBLE,1.07421875,50.9428057498,-1450.79348044,0.899997824315,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.217992598927
15,2011-05-11 17:30:00,BASE,260,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0775390625,BINDING_VMIN,33,1.0775390625,339.19833638,-1569.9419453,0.900003703494,33,1,1,CONVERGED_FEASIBLE,1.07763671875,339.171223725,-1570.16344289,0.899994562147,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.223150800914
15,2011-05-11 17:30:00,BASE,270,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.112890625,BINDING_VMIN,33,1.112890625,638.359375,-1689.0637207,0.900009692569,33,1,1,CONVERGED_FEASIBLE,1.1130859375,638.359375,-1689.5135498,0.899991928875,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.449829101563
15,2011-05-11 17:30:00,BASE,280,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.18583984375,BINDING_VMIN,33,1.18583984375,967.588348352,-1815.58277635,0.900002346359,33,1,1,CONVERGED_FEASIBLE,1.1859375,967.615461007,-1815.80427394,0.899993961818,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.223150800913
