timestamp_scope,scope,group_key,metric,count,min,q1,median,q3,max,mean,expected_ordering_violation_count,quantile_method
2011-09-30 11:30:00,TIMESTAMP,2011-09-30 11:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000161431760204071,0,LINEAR_TYPE7
2011-11-14 17:30:00,TIMESTAMP,2011-11-14 17:30:00,DELTA_RHO_OUT_MINUS_IN,53,6.05986582865592e-05,8.87838259633345e-05,0.000121193976750034,0.000205391067574001,0.000306027124829189,0.000145458012145817,0,LINEAR_TYPE7
2011-11-14 17:30:00,TIMESTAMP,2011-11-14 17:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.156135559999939,0.199404032913734,0.317293524342186,0.42853816467247,0.83942497413164,0.351557364366018,0,LINEAR_TYPE7
2011-11-14 17:30:00,TIMESTAMP,2011-11-14 17:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999933,0.000195312500000044,0.000390625000000089,0.000181361607142869,0,LINEAR_TYPE7
2011-11-14 19:30:00,TIMESTAMP,2011-11-14 19:30:00,DELTA_RHO_OUT_MINUS_IN,53,4.86423170851236e-05,9.01570020499509e-05,0.000135087230240805,0.000185052299566224,0.000269925045205954,0.000142363447299379,0,LINEAR_TYPE7
2011-11-14 19:30:00,TIMESTAMP,2011-11-14 19:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.156227109999918,0.20503788377215,0.323526105555149,0.420077734318068,0.820151517536033,0.340472734621603,0,LINEAR_TYPE7
2011-11-14 19:30:00,TIMESTAMP,2011-11-14 19:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312500000044,0.000195312500000044,0.000390625000000089,0.000177375637755111,0,LINEAR_TYPE7
2011-12-15 05:30:00,TIMESTAMP,2011-12-15 05:30:00,DELTA_RHO_OUT_MINUS_IN,52,5.71482795029832e-05,9.46815362357634e-05,0.000108849385272447,0.000159452448115049,0.000255288539490195,0.000127436459475778,0,LINEAR_TYPE7
2011-12-15 05:30:00,TIMESTAMP,2011-12-15 05:30:00,PHYSICAL_PAIR_SPACING_KW,52,0.154602049999994,0.196656043046726,0.310852049999994,0.384855605925331,0.827344088236139,0.305216555820369,0,LINEAR_TYPE7
2011-12-15 05:30:00,TIMESTAMP,2011-12-15 05:30:00,SIGNED_PRODUCTION_RAY_SPACING,48,9.76562499999112e-05,9.76562500000222e-05,0.000146484374999978,0.000195312500000044,0.000390625000000089,0.000158691406250004,0,LINEAR_TYPE7
2012-08-04 03:30:00,TIMESTAMP,2012-08-04 03:30:00,DELTA_RHO_OUT_MINUS_IN,52,5.72335531622281e-05,9.87690424182897e-05,0.000124721773739123,0.00016453268356495,0.000227125160397246,0.000129661541917283,0,LINEAR_TYPE7
