timestamp_scope,scope,group_key,endpoint_side,metric,count,min,q1,median,q3,max,mean,quantile_method
2011-05-11 17:30:00,TIMESTAMP,2011-05-11 17:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.88381004406603,0.91414066919522,0.947228470784095,0.994507841199469,1,0.947920132702415,LINEAR_TYPE7
2011-05-11 17:30:00,TIMESTAMP,2011-05-11 17:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.88403984386504,0.914348996604372,0.9473614898091,0.99468237749953,1.00020618556643,0.948059212503369,LINEAR_TYPE7
2011-05-11 18:00:00,TIMESTAMP,2011-05-11 18:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.884760567324771,0.914757748428559,0.947502051726837,0.994527513045402,1,0.948274703764287,LINEAR_TYPE7
2011-05-11 18:00:00,TIMESTAMP,2011-05-11 18:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.884876026095012,0.914966740374789,0.947768953715183,0.994614622402354,1.0002071680165,0.948409070179592,LINEAR_TYPE7
2011-05-16 07:30:00,TIMESTAMP,2011-05-16 07:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.913628984333676,0.935557207873275,0.963832720008459,0.995975694012041,1,0.962394621628204,LINEAR_TYPE7
2011-05-16 07:30:00,TIMESTAMP,2011-05-16 07:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.913734936899013,0.935653806445726,0.963972486937579,0.996067244310743,1.0002239140125,0.962521324412872,LINEAR_TYPE7
2011-09-11 00:00:00,TIMESTAMP,2011-09-11 00:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.89690482769401,0.92372483083117,0.957261955731085,0.993214357052038,1,0.955904152071784,LINEAR_TYPE7
2011-09-11 00:00:00,TIMESTAMP,2011-09-11 00:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.896999457874606,0.923911630593938,0.957520047391658,0.993396765564967,1.00020028038978,0.956035256559428,LINEAR_TYPE7
2011-09-30 05:30:00,TIMESTAMP,2011-09-30 05:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,52,0.910002421010364,0.932779254888904,0.964131041259793,0.994017631679297,1,0.962014494639517,LINEAR_TYPE7
2011-09-30 05:30:00,TIMESTAMP,2011-09-30 05:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,52,0.910100176128113,0.932928381498884,0.964262648570656,0.994112052472443,1.00020263424556,0.962143559450449,LINEAR_TYPE7
2011-09-30 11:30:00,TIMESTAMP,2011-09-30 11:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.895980088130969,0.923211589718003,0.957169347714591,0.993468381634541,1,0.955653247621349,LINEAR_TYPE7
2011-09-30 11:30:00,TIMESTAMP,2011-09-30 11:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.896168437947021,0.923397796168809,0.957297982221872,0.99355982754295,1.00019932230388,0.955781737883982,LINEAR_TYPE7
2011-11-14 17:30:00,TIMESTAMP,2011-11-14 17:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.884074360432404,0.91443369052044,0.947324949931805,0.994537070747773,1,0.948003658660418,LINEAR_TYPE7
2011-11-14 17:30:00,TIMESTAMP,2011-11-14 17:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.884189384415932,0.914537935127677,0.947591202024193,0.994624303189896,1.00020639834877,0.948149116672564,LINEAR_TYPE7
2011-11-14 19:30:00,TIMESTAMP,2011-11-14 19:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.887809473083413,0.91688451660939,0.948786524376115,0.994251517627717,1,0.949409081773016,LINEAR_TYPE7
2011-11-14 19:30:00,TIMESTAMP,2011-11-14 19:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.887926923731903,0.916990184984035,0.949056449421321,0.9943380721244,1.00021070375487,0.949551445220315,LINEAR_TYPE7
2011-12-15 05:30:00,TIMESTAMP,2011-12-15 05:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,52,0.910619261706069,0.932091816344859,0.964069659077189,0.99418547903026,1,0.9617963765978,LINEAR_TYPE7
2011-12-15 05:30:00,TIMESTAMP,2011-12-15 05:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,52,0.910717547646523,0.932274669696841,0.964171732648163,0.994280306625254,1.00020161290151,0.961923813057275,LINEAR_TYPE7
2012-08-04 03:30:00,TIMESTAMP,2012-08-04 03:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,52,0.910939698716005,0.931839104472455,0.964079446825741,0.994236417436606,1,0.961730703982705,LINEAR_TYPE7
2012-08-04 03:30:00,TIMESTAMP,2012-08-04 03:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,52,0.911038221284751,0.931951656464149,0.96421369454702,0.99433141034632,1.00020120724116,0.961860365524622,LINEAR_TYPE7
2012-08-05 23:30:00,TIMESTAMP,2012-08-05 23:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.896573365603145,0.923536970794944,0.957311692024276,0.993286180482017,1,0.955819945530878,LINEAR_TYPE7
2012-08-05 23:30:00,TIMESTAMP,2012-08-05 23:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.896667841194858,0.923723581623087,0.957440605531378,0.993468736294893,1.00020644096112,0.955949641147092,LINEAR_TYPE7
