timestamp,coordinate_semantics,units,center_p13_abs_kw,center_p30_abs_kw,s13_positive_kw,s13_negative_kw,s30_positive_kw,s30_negative_kw,alpha_outward_exclusion_sup,N_in_total,N_in_retained_at_sup,fraction_in_retained_at_sup,comparison_tolerance_at_sup,N_in_strictly_below_sup,fraction_in_strictly_below_sup,strict_comparison_has_no_subtracted_epsilon
2011-11-14 19:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,688.515625,943.984375,1599.765625,1599.765625,2305.390625,2305.390625,0.887926923731903,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-12-15 05:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-124.375,-188.125,1583.125,1583.125,2268.4375,2268.4375,0.910717547646523,52,1,0.0192307692307692,1e-12,1,0.0192307692307692,true
2012-08-04 03:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-133.046875,-200.15625,1583.046875,1583.046875,2267.96875,2267.96875,0.911038221284751,52,1,0.0192307692307692,1e-12,1,0.0192307692307692,true
2012-08-05 23:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-25.703125,-50.625,1585.234375,1585.234375,2272.8125,2272.8125,0.896667841194858,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2012-08-24 12:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-75.15625,-119.6875,1584.21875,1584.21875,2270.625,2270.625,0.894104695407602,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2012-08-31 11:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-91.40625,-142.109375,1583.90625,1583.90625,2269.921875,2269.921875,0.8931173480272,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2012-09-03 07:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,216.953125,287.265625,1590.234375,1590.234375,2283.984375,2283.984375,0.909509076577866,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2012-10-15 13:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-124.140625,-187.8125,1583.203125,1583.203125,2268.4375,2268.4375,0.910749034606787,52,1,0.0192307692307692,1e-12,1,0.0192307692307692,true
2013-04-07 02:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,63.28125,73.359375,1587.03125,1587.03125,2276.953125,2276.953125,0.901525234076254,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2013-04-17 05:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-171.875,-254.296875,1582.1875,1582.1875,2266.171875,2266.171875,0.912196032794906,52,1,0.0192307692307692,1e-12,1,0.0192307692307692,true
