timestamp,geometry_stage,vertex_index,p13_abs_kw,p30_abs_kw,constraint_1,constraint_2,maximum_internal_enumeration_violation_kw,center_p13_abs_kw,center_p30_abs_kw,normalized_x,normalized_y,normalized_radius,normalized_ray_angle_deg,physical_displacement_angle_deg,stored_guard_direction_count,nearest_stored_guard_angle_deg,nearest_guard_angular_deviation_deg,guard_alignment_threshold_deg,guard_alignment_classification
2010-07-03 00:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,2,-2096.40101411954,3414.43446962798,VMAX_BUS_30,GUARD_CAP_ADAPTIVE_135DEG,0,59.6875,68.28125,-1.35870091476615,1.46972620998004,2.00154023394202,132.75210165912,122.795643441041,2,135,2.24789834088037,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,3,-2421.60977079044,2947.85148484543,VMIN_BUS_18,GUARD_CAP_ADAPTIVE_135DEG,0,59.6875,68.28125,-1.5636375081783,1.26478961656789,2.0111327731306,141.031418736055,130.751151213095,2,135,6.03141873605526,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,4,-1000.42957082737,-1784.06487006345,VMIN_BUS_18,VMIN_BUS_33,-2.27373675443232e-13,59.6875,68.28125,-0.668053293943991,-0.813603401853412,1.05273249168859,230.610433185902,240.217042212202,2,320,89.3895668140976,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,5,2292.31292360103,-3198.19825029658,VMIN_BUS_33,GUARD_CAP_BASE_320DEG,2.27373675443232e-13,59.6875,68.28125,1.40693212987855,-1.43473123340183,2.00945558054498,314.439511196255,304.352447362075,2,320,5.56048880374487,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,6,2603.91179807886,-2665.4168976872,VMAX_BUS_13,GUARD_CAP_BASE_320DEG,4.54747350886464e-13,59.6875,68.28125,1.60329219256643,-1.20071842325153,2.0030652976576,323.170164529912,312.944003155695,2,320,3.17016452991214,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,1,1247.01217778605,2082.95449560979,VMAX_BUS_13,VMAX_BUS_30,0,140.78125,181.25,0.696358605078263,0.833852341182698,1.08638162436706,50.134398200678,59.8132240212806,2,135,84.865601799322,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,2,-2573.83422592459,3723.89254326265,VMAX_BUS_30,VMIN_BUS_18,2.27373675443232e-13,140.78125,181.25,-1.70881666626511,1.55336477643744,2.309328155023,137.728237154548,127.461809648771,2,135,2.7282371545476,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,3,-945.64874395397,-1697.26200924389,VMIN_BUS_18,VMIN_BUS_33,0,140.78125,181.25,-0.683894163598447,-0.823682985692032,1.07059090595921,230.297555191088,239.957228070215,2,320,89.7024448089124,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,4,2875.19765975666,-3338.20005689675,VMAX_BUS_13,VMIN_BUS_33,0,140.78125,181.25,1.72128110774492,-1.54319542094678,2.31176572323207,318.122538730975,307.845214193212,2,320,1.87746126902454,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,1,1247.01217778605,2082.95449560979,VMAX_BUS_13,VMAX_BUS_30,0,140.78125,181.25,0.696358605078263,0.833852341182698,1.08638162436706,50.134398200678,59.8132240212806,2,135,84.865601799322,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
