calibration_membership_id,timestamp,edge_id,t,p13_abs_kw_at_source_geometry,p30_abs_kw_at_source_geometry,source_kind,future_role,future_d_i_star_kw,ac_evaluated_in_preregistration
CAL_002753,2010-07-03 00:00:00,E0034,0.406114724586183,-624.347791890219,-1943.88286982712,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002754,2010-07-03 00:00:00,E0034,0.456171767007976,-611.187772441574,-1949.67779997841,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002755,2010-07-03 00:00:00,E0034,0.50609937518468,-598.061781315425,-1955.45774597615,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002756,2010-07-03 00:00:00,E0034,0.555905626430687,-584.967694982107,-1961.22364290303,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002757,2010-07-03 00:00:00,E0034,0.60559852195633,-571.903409919748,-1966.97641703139,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002758,2010-07-03 00:00:00,E0034,0.655185992134138,-558.866841229766,-1972.71698643295,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002759,2010-07-03 00:00:00,E0034,0.704675901670173,-545.855921277326,-1978.44626157747,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002760,2010-07-03 00:00:00,E0034,0.754076054687779,-532.868598354814,-1984.16514592121,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002761,2010-07-03 00:00:00,E0034,0.803394199730854,-519.90283536648,-1989.87453648623,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002762,2010-07-03 00:00:00,E0034,0.852638034693559,-506.956608532413,-1995.57532443103,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002763,2010-07-03 00:00:00,E0034,0.901815211683234,-494.027906110079,-2001.26839561353,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002764,2010-07-03 00:00:00,E0034,0.950933341823112,-481.114727131681,-2006.95463114706,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002765,2010-07-03 00:00:00,E0035,0,-468.215080156,-2012.63490795,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_002766,2010-07-03 00:00:00,E0035,1.34425367551926e-12,-468.215080155652,-2012.63490795015,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002767,2010-07-03 00:00:00,E0035,0.0500031147169642,-455.280851080035,-2018.12319883316,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002768,2010-07-03 00:00:00,E0035,0.0999601421225399,-442.358543338298,-2023.60643122001,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002769,2010-07-03 00:00:00,E0035,0.149878745248882,-429.446174746002,-2029.08544619716,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002770,2010-07-03 00:00:00,E0035,0.199766563645261,-416.541769192641,-2034.56108227374,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002771,2010-07-03 00:00:00,E0035,0.249631218067564,-403.643355428966,-2040.03417589614,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002772,2010-07-03 00:00:00,E0035,0.299480315142052,-390.748965860616,-2045.50556195991,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002773,2010-07-03 00:00:00,E0035,0.349321452010801,-377.856635346489,-2050.97607431962,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002774,2010-07-03 00:00:00,E0035,0.399162220964839,-364.964400000296,-2056.44654629738,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002775,2010-07-03 00:00:00,E0035,0.449010214071015,-352.070295993737,-2061.91781119072,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002776,2010-07-03 00:00:00,E0035,0.498873027798562,-339.172358359755,-2067.39070278034,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002777,2010-07-03 00:00:00,E0035,0.548758267651372,-326.268619794309,-2072.86605583861,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002778,2010-07-03 00:00:00,E0035,0.598673552811979,-313.357109455126,-2078.34470663922,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002779,2010-07-03 00:00:00,E0035,0.648626520803272,-300.435851755862,-2083.8274934689,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002780,2010-07-03 00:00:00,E0035,0.698624832174028,-287.502865154102,-2089.31525714168,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002781,2010-07-03 00:00:00,E0035,0.748676175214368,-274.556160931618,-2094.80884151643,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002782,2010-07-03 00:00:00,E0035,0.798788270707349,-261.593741965286,-2100.30909401844,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002783,2010-07-03 00:00:00,E0035,0.848968876722936,-248.613601487033,-2105.81686616555,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002784,2010-07-03 00:00:00,E0035,0.899225793460748,-235.613721831176,-2111.33301409971,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002785,2010-07-03 00:00:00,E0035,0.949566868148039,-222.592073167462,-2116.85839912459,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002786,2010-07-03 00:00:00,E0036,0,-209.546612218,-2122.39388825,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_002787,2010-07-03 00:00:00,E0036,0.062474267415013,-196.455341130383,-2127.76939985982,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002788,2010-07-03 00:00:00,E0036,0.12507233827547,-183.338127450192,-2133.15556396524,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002789,2010-07-03 00:00:00,E0036,0.18780414478649,-170.192889917492,-2138.55323516905,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002790,2010-07-03 00:00:00,E0036,0.25067970247162,-157.017529813256,-2143.96327524307,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002791,2010-07-03 00:00:00,E0036,0.313709116707256,-143.809929590093,-2149.38655369039,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002792,2010-07-03 00:00:00,E0036,0.376902589378073,-130.567951477633,-2154.82394831802,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002793,2010-07-03 00:00:00,E0036,0.440270425662395,-117.289436060668,-2160.2763458207,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002794,2010-07-03 00:00:00,E0036,0.503823040957337,-103.972200828019,-2165.74464237684,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002795,2010-07-03 00:00:00,E0036,0.567570967953875,-90.6140386899745,-2171.22974425719,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002796,2010-07-03 00:00:00,E0036,0.631524863872359,-77.2127164621136,-2176.7325684475,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002797,2010-07-03 00:00:00,E0036,0.695695517869368,-63.7659733132269,-2182.25404328577,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002798,2010-07-03 00:00:00,E0036,0.760093858627191,-50.2715191749647,-2187.79510911528,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002799,2010-07-03 00:00:00,E0036,0.824730962137717,-36.7270331107498,-2193.35671895438,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002800,2010-07-03 00:00:00,E0036,0.889618059692906,-23.1301616414011,-2198.939839184,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002801,2010-07-03 00:00:00,E0036,0.954766546094614,-9.4785170247927,-2204.54545025405,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002802,2010-07-03 00:00:00,E0037,0,0,-2208.4375,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_002803,2010-07-03 00:00:00,E0037,0.0708823929304891,4.23079282803857,-2210.15530671474,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002804,2010-07-03 00:00:00,E0037,0.301576082256718,18.0003224096979,-2215.74607689317,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002805,2010-07-03 00:00:00,E0037,0.533298505459101,31.8312545445901,-2221.3617780296,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002806,2010-07-03 00:00:00,E0037,0.766092093895475,45.7261218543862,-2227.00343843116,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002807,2010-07-03 00:00:00,E0038,0,59.6875,-2232.67210388,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_002808,2010-07-03 00:00:00,E0038,0.0472025937725913,73.7170769510593,-2238.21548872273,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002809,2010-07-03 00:00:00,E0038,0.0946404172883045,87.8165689961536,-2243.78649850911,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002810,2010-07-03 00:00:00,E0038,0.142322513662508,101.988663934253,-2249.38619524577,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002811,2010-07-03 00:00:00,E0038,0.190258094193475,116.23609955173,-2255.01566069047,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002812,2010-07-03 00:00:00,E0038,0.238456546022065,130.561665898971,-2260.67599725158,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002813,2010-07-03 00:00:00,E0038,0.286927440061125,144.96820764716,-2266.36832891929,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002814,2010-07-03 00:00:00,E0038,0.335680539209542,159.45862652966,-2272.0938022303,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002815,2010-07-03 00:00:00,E0038,0.384725806866649,174.035883872671,-2277.85358726771,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002816,2010-07-03 00:00:00,E0038,0.434073415763544,188.703003220078,-2283.64887869814,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002817,2010-07-03 00:00:00,E0038,0.483733757128756,203.463073057674,-2289.48089684814,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002818,2010-07-03 00:00:00,E0038,0.533717450206662,218.319249642229,-2295.35088882203,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002819,2010-07-03 00:00:00,E0038,0.584035352148068,233.274759941172,-2301.26012966341,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002820,2010-07-03 00:00:00,E0038,0.634698568293461,248.332904688986,-2307.20992356283,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002821,2010-07-03 00:00:00,E0038,0.685718462870613,263.497061566753,-2313.20160511404,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002822,2010-07-03 00:00:00,E0038,0.737106670129432,278.770688511661,-2319.23654062175,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002823,2010-07-03 00:00:00,E0038,0.788875105938326,294.157327163679,-2325.31612946336,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002824,2010-07-03 00:00:00,E0038,0.841035979867728,309.660606457029,-2331.44180550813,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002825,2010-07-03 00:00:00,E0038,0.893601807787979,325.284246364536,-2337.61503859661,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002826,2010-07-03 00:00:00,E0038,0.946585425010395,341.03206180342,-2343.83733608388,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002827,2010-07-03 00:00:00,E0039,0,356.907966711,-2350.11024445,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_002828,2010-07-03 00:00:00,E0039,1.74052012112088e-12,356.907966711609,-2350.11024445023,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002829,2010-07-03 00:00:00,E0039,0.0456342421459147,372.884342442972,-2356.190456271,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002830,2010-07-03 00:00:00,E0039,0.0916475064027213,388.993412383712,-2362.32116821232,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002831,2010-07-03 00:00:00,E0039,0.138051631547936,405.239321244494,-2368.50395764813,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002832,2010-07-03 00:00:00,E0039,0.184858778454384,421.62632650094,-2374.74044486792,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002833,2010-07-03 00:00:00,E0039,0.232081444022002,438.158803270493,-2381.03229493273,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002834,2010-07-03 00:00:00,E0039,0.279732475752394,454.841249414917,-2387.38121961704,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002835,2010-07-03 00:00:00,E0039,0.327825087005298,471.678290881526,-2393.78897944151,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002836,2010-07-03 00:00:00,E0039,0.376372872976807,488.674687297098,-2400.25738580188,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002837,2010-07-03 00:00:00,E0039,0.425389827441777,505.835337829331,-2406.78830319971,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002838,2010-07-03 00:00:00,E0039,0.474890360305658,523.165287331669,-2413.38365158092,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002839,2010-07-03 00:00:00,E0039,0.524889316014001,540.669732788406,-2420.04540878866,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002840,2010-07-03 00:00:00,E0039,0.575401992871094,558.354030078064,-2426.77561313729,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002841,2010-07-03 00:00:00,E0039,0.626444163322729,576.223701074313,-2433.57636611478,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002842,2010-07-03 00:00:00,E0039,0.678032095261805,594.284441104984,-2440.44983522147,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002843,2010-07-03 00:00:00,E0039,0.730182574419537,612.542126791145,-2447.39825695337,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002844,2010-07-03 00:00:00,E0039,0.782912927909451,631.002824289766,-2454.42393993918,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002845,2010-07-03 00:00:00,E0039,0.836241048996001,649.672797965117,-2461.52926824036,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002846,2010-07-03 00:00:00,E0039,0.890185423164794,668.558519515855,-2468.71670482468,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002847,2010-07-03 00:00:00,E0039,0.944765155576914,687.666677586681,-2475.98879522421,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002848,2010-07-03 00:00:00,E0039,0.999999999995769,707.004187895519,-2483.34817138944,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002849,2010-07-03 00:00:00,E0040,0,707.004187897,-2483.34817139,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_002850,2010-07-03 00:00:00,E0040,0.0943424870957563,726.505198379377,-2490.51740953998,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002851,2010-07-03 00:00:00,E0040,0.189839517446784,746.244858072906,-2497.77438329887,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002852,2010-07-03 00:00:00,E0040,0.286527231775702,766.230637425231,-2505.12183905863,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002853,2010-07-03 00:00:00,E0040,0.384443045062195,786.470270278585,-2512.56262004406,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002854,2010-07-03 00:00:00,E0040,0.483625707833656,806.971766538836,-2520.09967097039,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002855,2010-07-03 00:00:00,E0040,0.584115370924364,827.743425561493,-2527.73604296446,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002856,2010-07-03 00:00:00,E0040,0.685953653929374,848.793850301433,-2535.47489876659,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002857,2010-07-03 00:00:00,E0040,0.78918371760445,870.131962278287,-2543.3195182324,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002858,2010-07-03 00:00:00,E0040,0.893850340483031,891.767017413505,-2551.27330415506,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_002859,2010-07-03 00:00:00,E0041,0,913.708622799,-2559.33978843,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
