population,scope,group_key,timestamp_scope,metric,count,min,q1,median,q3,max,mean,quantile_method
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-12-21 12:00:00,2010-12-21 12:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,23.0275127177715,76.4281225020499,140.57259724579,201.852902434003,415.267720822049,159.790038576978,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-12-21 12:00:00,2010-12-21 12:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,23.0993058200827,104.324743341509,170.916847029846,262.534364419439,438.879247521074,179.592968821566,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-01-21 18:00:00,2011-01-21 18:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,23,0.342032089762666,85.3038447963523,109.134604685427,156.079018668453,338.625492555218,119.970460622121,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-01-21 18:00:00,2011-01-21 18:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,21,0.355465273291604,101.044678038562,142.760960654242,171.114702309814,245.965589523637,133.441174827662,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-05 11:30:00,2011-02-05 11:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,24,18.5056166101429,78.6491817564292,102.02658362252,143.538680885264,215.096073868417,107.938509734233,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-05 11:30:00,2011-02-05 11:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,22,24.7731175713183,107.256177695943,132.239099900216,180.652256223152,233.38859383036,137.684134095166,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-05 17:30:00,2011-02-05 17:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,28,14.2993760781951,66.8525604590108,133.174313408283,172.32313851377,254.073083411184,121.736214335732,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-05 17:30:00,2011-02-05 17:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,26,14.4526524495676,108.441032054897,162.679749537731,231.522112072197,367.34687569484,169.617369882013,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-05 18:00:00,2011-02-05 18:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,27,14.5407646747437,65.7937674645337,107.708872307929,167.004445689548,353.88785992171,120.449460026675,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-05 18:00:00,2011-02-05 18:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,25,14.8679178893405,100.270598672001,141.151377685644,191.447429761828,419.752992156879,155.104574286996,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-06 00:00:00,2011-02-06 00:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,34.5754214458226,70.3495421563248,94.1220939815732,139.40498165789,289.566477207364,111.711487467097,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-02-06 00:00:00,2011-02-06 00:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,34.6507496786411,85.741120264945,121.647159979594,179.136376776616,343.34139838507,133.068043864185,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-03-04 18:00:00,2011-03-04 18:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,21.0336420548863,95.4663887332433,117.854148633974,165.537054820624,358.802736480798,135.667253768528,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-03-04 18:00:00,2011-03-04 18:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,21.0908122774041,110.80321886896,155.338354472473,224.829453895688,378.646832573264,165.341702632647,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-03-08 11:30:00,2011-03-08 11:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,41.9506289726644,92.8993367445451,134.016003046803,203.139795372844,418.769258384173,163.047606488484,LINEAR_TYPE7
