timestamp,outward_inside_hull_count,required_erosion_distance_sup_kw,strict_exclusion_semantics,outward_points_on_eroded_boundary_at_sup,inward_total,inward_retained_on_or_inside_at_sup,inward_retained_fraction_at_sup,original_hull_area_kw2,eroded_hull_area_at_sup_kw2,area_retained_fraction_at_sup,median_physical_bracket_spacing_kw,max_physical_bracket_spacing_kw,erosion_sup_over_median_bracket_ratio,erosion_sup_over_max_bracket_ratio,diagnostic_role,erosion_method,units
2011-11-14 17:30:00,24,63.7612795084356,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16588385.7445983,15497188.4425414,0.934219198971045,0.317293524342186,0.83942497413164,200.953611141689,75.9582827213293,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-11-14 19:30:00,25,63.3423990413032,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16565437.5114773,15485277.0843901,0.934794331490561,0.323526105555149,0.820151517536033,195.787597828039,77.2325572616163,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-12-15 05:30:00,22,61.6305798083722,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,52,1,0.0192307692307692,16249504.3555538,15211399.403529,0.93611466975791,0.310852049999994,0.827344088236139,198.263385454184,74.4920773408387,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2012-08-04 03:30:00,22,62.4916706122456,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,52,2,0.0384615384615385,16253815.5644387,15201194.0268981,0.93523849625539,0.316979917734444,0.807746358911623,197.147097074456,77.3654624657775,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2012-08-05 23:30:00,22,66.1230258320033,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16525379.7271263,15399122.0314127,0.931846788738848,0.320375962267087,0.809354102797836,206.391969497633,81.6985119410951,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2012-08-24 12:00:00,22,68.4379729734863,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16548978.1057851,15380198.5043756,0.929374515215476,0.220018293587817,0.828110324401171,311.055830210638,82.6435451375101,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2012-08-31 11:30:00,22,69.3152117638006,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16558789.0238658,15373683.5289038,0.928430424878662,0.327870488335985,0.827866879909851,211.410341063603,83.7274849929358,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2012-09-03 07:00:00,22,55.1077494046195,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16459854.4117287,15518232.9293619,0.942792842584576,0.329334826242256,0.791541165130977,167.330464358734,69.6208255896594,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2012-10-15 13:00:00,22,61.6311845612039,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,52,1,0.0192307692307692,16249758.9400687,15211610.2364602,0.93611297820249,0.265373230000023,0.827349791491677,232.243412650171,74.4922947887441,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2013-04-07 02:00:00,22,61.7116356491614,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16489905.6210189,15440854.0232139,0.936382195149266,0.309967039999947,0.719821838273908,199.090960281364,85.7318191361663,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2013-04-17 05:30:00,22,66.2795906384105,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,52,2,0.0384615384615385,16269317.616949,15152670.4434514,0.931364842718773,0.313881739858074,0.7859202278797,211.161027297669,84.3337380655328,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
