timestamp,angle_deg,axis,expected_r1_p13_kw,expected_r1_p30_kw,constructed_r1_p13_kw,constructed_r1_p30_kw,r1_p13_absolute_error_kw,r1_p30_absolute_error_kw,geometry_tolerance_kw,cardinal_r1_geometry_identity_pass,actual_boundary_status,actual_boundary_r,actual_boundary_delta_r,actual_boundary_r_equal_one_required,normal_boundary_contract_pass,ray_bracket_width_kw,guard_limited
2011-09-30 11:30:00,90.0,P30_POSITIVE,-35.3125,2208.4375,-35.3124999999999,2208.4375,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.00703125,0.007031250000000044,False,True,0.44384765625,False
2011-09-30 11:30:00,180.0,P13_NEGATIVE,-1620.3125,-64.0625,-1620.3125,-64.06249999999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9888671875,-0.011132812499999978,False,True,0.15478515625,False
2011-09-30 11:30:00,270.0,P30_NEGATIVE,-35.3125,-2336.5625,-35.31250000000029,-2336.5625,2.913225216616411e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.99375,-0.006249999999999978,False,True,0.221923828125,False
2012-09-03 07:00:00,0.0,P13_POSITIVE,1807.1875,287.265625,1807.1875,287.265625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.941015625,-0.05898437499999998,False,True,0.310592651367,False
2012-09-03 07:00:00,90.0,P30_POSITIVE,216.953125,2571.25,216.95312500000009,2571.25,8.526512829121202e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9560546875,-0.0439453125,False,True,0.446090698242,False
2012-09-03 07:00:00,180.0,P13_NEGATIVE,-1373.28125,287.265625,-1373.28125,287.2656250000003,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0501953125,0.05019531250000009,False,True,0.155296325683,False
2012-09-03 07:00:00,270.0,P30_NEGATIVE,216.953125,-1996.71875,216.95312499999972,-1996.71875,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0384765625,0.03847656250000009,False,True,0.223045349121,False
2011-11-14 17:30:00,0.0,P13_POSITIVE,2239.6875,877.65625,2239.6875,877.65625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8197265625,-0.18027343750000002,False,True,0.312271118164,False
2011-11-14 17:30:00,90.0,P30_POSITIVE,640.859375,3180.9375,640.8593750000001,3180.9375,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8703125,-0.12968749999999996,False,True,0.449859619141,False
2011-11-14 17:30:00,180.0,P13_NEGATIVE,-957.96875,877.65625,-957.96875,877.6562500000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.15361328125,0.15361328124999996,False,True,0.156135559082,False
2011-11-14 17:30:00,270.0,P30_NEGATIVE,640.859375,-1425.625,640.8593749999997,-1425.625,3.410605131648481e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.11337890625,0.11337890624999991,False,True,0.224929809571,False
2010-11-26 18:00:00,0.0,P13_POSITIVE,1729.375,181.25,1729.375,181.25,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.962890625,-0.037109375,False,True,0.155136108398,False
2010-11-26 18:00:00,90.0,P30_POSITIVE,140.78125,2461.875,140.78125000000009,2461.875,8.526512829121202e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.97138671875,-0.028613281249999956,False,True,0.222717285156,False
2010-11-26 18:00:00,180.0,P13_NEGATIVE,-1447.8125,181.25,-1447.8125,181.25000000000028,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.03173828125,0.03173828125,False,True,0.155136108398,False
2010-11-26 18:00:00,270.0,P30_NEGATIVE,140.78125,-2099.375,140.78124999999972,-2099.375,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.02490234375,0.02490234375,False,True,0.222717285156,False
2011-11-14 19:30:00,0.0,P13_POSITIVE,2288.28125,943.984375,2288.28125,943.984375,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8060546875,-0.19394531250000002,False,True,0.312454223633,False
2011-11-14 19:30:00,90.0,P30_POSITIVE,688.515625,3249.375,688.5156250000001,3249.375,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8607421875,-0.13925781250000002,False,True,0.450271606445,False
2011-11-14 19:30:00,180.0,P13_NEGATIVE,-911.25,943.984375,-911.25,943.9843750000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.16533203125,0.16533203124999996,False,True,0.156227111816,False
2011-11-14 19:30:00,270.0,P30_NEGATIVE,688.515625,-1361.40625,688.5156249999997,-1361.40625,3.410605131648481e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.12177734375,0.12177734375000004,False,True,0.225135803223,False
