datetime,load_kw_mean,gc_customer_count,pv_shape_mean,gg_customer_count,load_multiplier,pv_profile,date,slot
2012-08-19 18:30:00,1.3879464882943149,299,8.656305331497147e-05,299,0.49767469749481374,0.00010509756595632404,2012-08-19,37
2012-08-19 19:00:00,1.3167692307692318,299,0.00017634691638486705,299,0.4721527336395367,0.00021410556774742893,2012-08-19,38
2012-08-19 19:30:00,1.2524347826086952,299,6.93815987933635e-05,299,0.44908438965306346,8.42372915013567e-05,2012-08-19,39
2012-08-19 20:00:00,1.2076454849498333,299,6.610269525870549e-05,299,0.43302433232997983,8.025632309392019e-05,2012-08-19,40
2012-08-19 20:30:00,1.1740668896321076,299,6.354515050167223e-05,299,0.4209840862484564,7.715116773611968e-05,2012-08-19,41
2012-08-19 21:00:00,1.1350434782608705,299,8.656305331497147e-05,299,0.4069914974756262,0.00010509756595632404,2012-08-19,42
2012-08-19 21:30:00,1.0846421404682276,299,8.467726219041643e-05,299,0.3889191360763671,0.00010280799726040912,2012-08-19,43
2012-08-19 22:00:00,0.9661605351170577,299,0.00018666637706499565,299,0.34643529566958925,0.0002266345874380494,2012-08-19,44
2012-08-19 22:30:00,0.7646153846153846,299,8.521401871785503e-05,299,0.2741674361711059,0.00010345968181155016,2012-08-19,45
2012-08-19 23:00:00,0.6488695652173917,299,2.4976302469908603e-05,299,0.23266456402077088,3.0324122078100517e-05,2012-08-19,46
2012-08-19 23:30:00,0.6254180602006689,299,5.585065687367477e-05,299,0.22425557940686208,6.780916187333533e-05,2012-08-19,47
2012-08-20 00:00:00,0.5622675585284286,299,0.000481923873228221,299,0.201611762025256,0.0005851113623295694,2012-08-20,0
2012-08-20 00:30:00,0.46887625418060197,299,0.0009512389064818734,299,0.16812452780409423,0.0011549141335210906,2012-08-20,1
2012-08-20 01:00:00,0.45554515050167194,299,0.0013289630233364249,299,0.16334440620240562,0.001613514931022645,2012-08-20,2
2012-08-20 01:30:00,0.41519732441471563,299,0.0016399108138238573,299,0.14887692326141969,0.0019910415392952996,2012-08-20,3
2012-08-20 02:00:00,0.40857525083612023,299,0.0019870998566650744,299,0.1465024524206411,0.002412569222665578,2012-08-20,4
2012-08-20 02:30:00,0.4279732441471571,299,0.0021515184926556167,299,0.15345797306534595,0.0026121924773766752,2012-08-20,5
2012-08-20 03:00:00,0.4004749163879601,299,0.0023978116752432052,299,0.14359792293762833,0.0029112209082177943,2012-08-20,6
2012-08-20 03:30:00,0.38486956521739174,299,0.0024680306905370845,299,0.1380023265017331,0.0029964749202774665,2012-08-20,7
2012-08-20 04:00:00,0.39888963210702344,299,0.002504459308807135,299,0.14302948900907822,0.003040703479284086,2012-08-20,8
2012-08-20 04:30:00,0.3974648829431438,299,0.0026021924934968416,299,0.14251861801000162,0.0031593628776150776,2012-08-20,9
2012-08-20 05:00:00,0.45664882943143825,299,0.0027419335026646024,299,0.16374015134253553,0.0033290246370538696,2012-08-20,10
2012-08-20 05:30:00,0.5505351170568561,299,0.0026870067982599955,299,0.19740487126290673,0.003262337260420769,2012-08-20,11
2012-08-20 06:00:00,0.6624749163879603,299,0.002594554635475352,299,0.23754302229364316,0.003150089633933876,2012-08-20,12
2012-08-20 06:30:00,0.9521137123745828,299,0.012086384196006729,299,0.34139853934066505,0.014674269351282163,2012-08-20,13
2012-08-20 07:00:00,1.0978996655518398,299,0.06378747251262927,299,0.39367287466871365,0.07744537470495845,2012-08-20,14
2012-08-20 07:30:00,1.037785953177257,299,0.14186651684621418,299,0.3721179560363126,0.17224237177710816,2012-08-20,15
2012-08-20 08:00:00,0.9303879598662207,299,0.24025162474264122,299,0.33360835621859536,0.2916932803378445,2012-08-20,16
2012-08-20 08:30:00,0.8078528428093648,299,0.3433715179302073,299,0.28967105184261355,0.4168927662692736,2012-08-20,17
2012-08-20 09:00:00,0.6951438127090297,299,0.43051812506145054,299,0.24925707844148365,0.5226988341019296,2012-08-20,18
2012-08-20 09:30:00,0.6509899665551836,299,0.49425645798905077,299,0.23342487438089868,0.6000845476630065,2012-08-20,19
2012-08-20 10:00:00,0.6293511705685618,299,0.5284812495731357,299,0.22566587117896084,0.6416374059911646,2012-08-20,20
2012-08-20 10:30:00,0.5950836120401337,299,0.5573007466511585,299,0.21337858419178057,0.6766276111536913,2012-08-20,21
2012-08-20 11:00:00,0.5628561872909698,299,0.6073572792216732,299,0.20182282609999164,0.7374020354826523,2012-08-20,22
2012-08-20 11:30:00,0.5531772575250837,299,0.630461915372122,299,0.1983522611438235,0.7654537380130977,2012-08-20,23
2012-08-20 12:00:00,0.5531371237458196,299,0.630598913125906,299,0.19833787041145517,0.7656200691429828,2012-08-20,24
2012-08-20 12:30:00,0.5627692307692309,299,0.6296577368180759,299,0.2017916461798603,0.7644773721689194,2012-08-20,25
2012-08-20 13:00:00,0.5365150501672242,299,0.6097087370064956,299,0.19237770875556157,0.7402569774026729,2012-08-20,26
2012-08-20 13:30:00,0.5053913043478259,299,0.5634898593937149,299,0.1812176958039023,0.6841419103813902,2012-08-20,27
2012-08-20 14:00:00,0.49766555183946465,299,0.5061697892305816,299,0.178447479822994,0.614548710697558,2012-08-20,28
