scope,timestamp,component_id,target_facet_budget_k,breakdown_dimension,breakdown_group,inward_boundary_point_count,newly_excluded_count,newly_excluded_fraction,angular_coverage_retained_deg,largest_retained_angular_gap_deg,signed_axis_endpoint_count,signed_axis_endpoints_retained,all_signed_axis_endpoints_retained,delta_r_kw_count,delta_r_kw_min,delta_r_kw_q1,delta_r_kw_median,delta_r_kw_q3,delta_r_kw_max,delta_r_over_r_in_count,delta_r_over_r_in_min,delta_r_over_r_in_q1,delta_r_over_r_in_median,delta_r_over_r_in_q3,delta_r_over_r_in_max,delta_r_over_paired_boundary_bracket_count,delta_r_over_paired_boundary_bracket_min,delta_r_over_paired_boundary_bracket_q1,delta_r_over_paired_boundary_bracket_median,delta_r_over_paired_boundary_bracket_q3,delta_r_over_paired_boundary_bracket_max
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,8,BINDING_FAMILY,VMAX,31,3,0.0967741935483871,,,,,,3,0.937896689646017,1.06670601314742,1.19551533664882,3.73908138112493,6.28264742560104,3,0.000911401663679756,0.00106132080323684,0.00121123994279393,0.00187073080048589,0.00253022165817784,3,2.63668502105947,3.21514426399872,3.79360350693797,22.0012735153923,40.2089435238467
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,8,BINDING_BUS,13,17,3,0.176470588235294,,,,,,3,0.937896689646017,1.06670601314742,1.19551533664882,3.73908138112493,6.28264742560104,3,0.000911401663679756,0.00106132080323684,0.00121123994279393,0.00187073080048589,0.00253022165817784,3,2.63668502105947,3.21514426399872,3.79360350693797,22.0012735153923,40.2089435238467
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,8,SEARCH_KIND,AXIS,4,1,0.25,,,,,,1,6.28264742560104,6.28264742560104,6.28264742560104,6.28264742560104,6.28264742560104,1,0.00253022165817784,0.00253022165817784,0.00253022165817784,0.00253022165817784,0.00253022165817784,1,40.2089435238467,40.2089435238467,40.2089435238467,40.2089435238467,40.2089435238467
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,8,SEARCH_KIND,RAY,50,2,0.04,,,,,,2,0.937896689646017,1.00230135139672,1.06670601314742,1.13111067489812,1.19551533664882,2,0.000911401663679756,0.000986361233458299,0.00106132080323684,0.00113628037301539,0.00121123994279393,2,2.63668502105947,2.9259146425291,3.21514426399872,3.50437388546835,3.79360350693797
PER_TIMESTAMP_POCKET,2011-02-06 00:00:00,20110206T000000_C01,3,ALL,ALL,51,9,0.176470588235294,295.000000000243,64.9999999997574,4,3,false,9,1.87613385693703,9.89171812358764,22.0672771190577,34.4759643065571,39.8043388475868,9,0.00097160906624727,0.00356076941152772,0.00854054648460778,0.014161119511354,0.0170017980084801,9,8.63566162851322,23.6470691579622,29.7314647357276,79.3447514018752,127.373884312278
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-06 00:00:00,20110206T000000_C01,3,PRIMARY_CLASS,VMAX_BUS_30,13,9,0.692307692307692,,,,,,9,1.87613385693703,9.89171812358764,22.0672771190577,34.4759643065571,39.8043388475868,9,0.00097160906624727,0.00356076941152772,0.00854054648460778,0.014161119511354,0.0170017980084801,9,8.63566162851322,23.6470691579622,29.7314647357276,79.3447514018752,127.373884312278
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-06 00:00:00,20110206T000000_C01,3,BINDING_FAMILY,VMAX,26,9,0.346153846153846,,,,,,9,1.87613385693703,9.89171812358764,22.0672771190577,34.4759643065571,39.8043388475868,9,0.00097160906624727,0.00356076941152772,0.00854054648460778,0.014161119511354,0.0170017980084801,9,8.63566162851322,23.6470691579622,29.7314647357276,79.3447514018752,127.373884312278
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-06 00:00:00,20110206T000000_C01,3,BINDING_BUS,30,13,9,0.692307692307692,,,,,,9,1.87613385693703,9.89171812358764,22.0672771190577,34.4759643065571,39.8043388475868,9,0.00097160906624727,0.00356076941152772,0.00854054648460778,0.014161119511354,0.0170017980084801,9,8.63566162851322,23.6470691579622,29.7314647357276,79.3447514018752,127.373884312278
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-06 00:00:00,20110206T000000_C01,3,SEARCH_KIND,AXIS,4,1,0.25,,,,,,1,39.8043388475868,39.8043388475868,39.8043388475868,39.8043388475868,39.8043388475868,1,0.0170017980084801,0.0170017980084801,0.0170017980084801,0.0170017980084801,0.0170017980084801,1,127.373884312278,127.373884312278,127.373884312278,127.373884312278,127.373884312278
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-06 00:00:00,20110206T000000_C01,3,SEARCH_KIND,RAY,47,8,0.170212765957447,,,,,,8,1.87613385693703,8.85076971001515,17.6975405455479,28.5917250250375,36.9359879003295,8,0.00097160906624727,0.00339117518835277,0.00747340450699752,0.0125323147548868,0.0159461778761458,8,8.63566162851322,20.9549343511662,27.7833090223271,64.7424095704637,83.8609500231751
