timestamp,membership_id,registered_edge_id,owner_cell_id,source_p13_abs_kw,source_p30_abs_kw,direction_p13,direction_p30,direction_norm,registered_facet_id,limiting_facet_id,co_limiting_facet_ids,raw_cap_kw,guarded_cap_kw,grid_cap_kw,grid_endpoint_p13_abs_kw,grid_endpoint_p30_abs_kw,classification,classification_detail,minimum_signed_slack_kw,source_halfspace_membership,source_polygon_membership,grid_halfspace_membership,grid_polygon_membership,source_reconstruction_error_kw,provenance_errors,geometry_detail,direction_immutable,ac_evaluated
2010-07-01 07:30:00,CAL_000032,E0001,1,1691.23454776465,1109.04254137608,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,746.675033147098,746.675033047098,746.5,977.654297571094,889.804140237726,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-4.55457893622224e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.77484718430787e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000033,E0001,1,1686.65536185377,1123.94694047314,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,663.030825576555,663.030825476555,663,1052.89286235166,929.231521913557,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-3.08375547319883e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.09272615797818e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000034,E0001,1,1682.0871764907,1138.81553483151,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,579.587555928785,579.587555828786,579.5,1128.14242768003,968.623098850698,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,5.46407363799517e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,5.00222085975111e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000035,E0001,1,1677.52925872308,1153.65071007498,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,496.331835967919,496.331835867919,496.25,1203.16328530238,1007.90783456941,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-2.23820961764432e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.63797880709171e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000036,E0001,1,1672.98088201093,1168.45483095607,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,413.250394588537,413.250394488537,413.25,1277.95470867873,1047.08809382221,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-3.12638803734444e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.50111042987555e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000037,E0001,1,1668.44132575374,1183.23024289556,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,330.33006917598,330.33006907598,330.25,1352.75495251004,1086.23964413341,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-1.76214598468505e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,5.00222085975111e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000038,E0001,1,1663.90987482533,1197.97927349623,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,247.557797111004,247.557797011004,247.5,1427.32432636866,1125.29139100227,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,2.44426701101474e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.72848410531878e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000039,E0001,1,1659.3858191161,1212.70423403289,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,164.920607407778,164.920607307778,164.75,1501.90109544646,1164.31906780711,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,1.35003119794419e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,1.59161572810262e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000040,E0001,1,1654.8684530818,1227.40742092093,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,82.4056124722099,82.4056123722099,82.25,1576.24557889771,1203.25154885981,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,5.6843418860808e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.04636307898909e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000041,E0002,2,1650.3570753,1242.09111716,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,725.043276616112,725.043276516112,725,956.095884071816,1033.22178395279,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-0,INSIDE,BOUNDARY,INSIDE,INTERIOR,0,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000042,E0002,2,1645.93160218053,1256.80095604585,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,688.801478510497,688.801478410497,688.75,986.383470513755,1058.375089499,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-1.98419058961008e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,1.59161572810262e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000043,E0002,2,1641.51004597369,1271.49777549801,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,652.591757417466,652.591757317466,652.5,1016.67497386832,1083.51537561152,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,3.19211324040225e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.54747350886464e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000044,E0002,2,1637.09172884662,1286.18382856653,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,616.408562318737,616.408562218737,616.25,1046.96971630266,1108.6448953404,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-2.28972396598692e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.18323145620525e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000045,E0002,2,1632.67597494688,1300.8613617186,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,580.246358414675,580.246358314675,580,1077.26702196433,1133.76589515283,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,4.05364630751137e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.63797880709171e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000046,E0002,2,1628.26210998654,1315.53261622129,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,544.09962371767,544.09962361767,544,1107.32681615463,1158.80859240788,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-1.73727698893344e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.50111042987555e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000047,E0002,2,1623.84946082966,1330.19982951241,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,507.962845674487,507.962845574487,507.75,1137.62722655916,1183.91927235936,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,3.02335934065923e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.72848410531878e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000048,E0002,2,1619.43735508144,1344.86523656642,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,471.830517801104,471.830517701104,471.75,1167.68877996158,1208.95612216573,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,3.86535248253495e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.41060513164848e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000049,E0002,2,1615.02512067821,1359.53107125708,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,435.697136325353,435.697136225353,435.5,1197.98960511976,1234.06542351675,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,2.79243295153719e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.27373675443232e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000050,E0002,2,1610.61208547791,1374.19956771873,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,399.557196833064,399.557196733064,399.5,1228.0502290701,1259.10536273076,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-3.88666876460775e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.63797880709171e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000051,E0002,2,1606.19757685043,1388.87296170787,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,363.405190913389,363.405190813389,363.25,1258.34878000403,1284.22222338026,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,1.06581410364015e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.50111042987555e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000052,E0002,2,1601.78092126738,1403.5534919669,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,327.23560279893,327.23560269893,327,1288.64518398239,1309.34622029965,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,1.57029944602982e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,1.59161572810262e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000053,E0002,2,1597.36144389062,1418.24340159164,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,291.042905996397,291.042905896397,291,1318.69936575627,1334.40757267675,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,4.29878355134861e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.86535248253495e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000054,E0002,2,1592.93846815914,1432.9449394046,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,254.821559903214,254.821559803214,254.75,1348.9894495862,1359.55257715007,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,2.8421709430404e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.77484718430787e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000055,E0002,2,1588.51131537368,1447.66036133556,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,218.566006406032,218.566006306032,218.5,1379.27535636215,1384.71146574139,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,7.8159700933611e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.63797880709171e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000056,E0002,2,1584.07930427858,1462.39193181157,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,182.270666456124,182.270666356124,182.25,1409.55640482846,1409.88650287776,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,2.90611978925881e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.41060513164848e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000057,E0002,2,1579.64175064032,1477.14192515781,-0.957601643073357,-0.28809563200994,1,C2:F01,C2:F02,C2:F02,145.929936617962,145.929936517962,145.75,1440.07131116238,1435.15198679236,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-6.3948846218409e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,1.81898940354586e-12,,VALID_CCW_CONVEX_CELL,true,false
