timestamp,axis,axis_bus,baseline_status,baseline_power_flow_status,baseline_voltage_status,baseline_replay_status,axis_status,initial_step_kW,doubling_steps,bisection_steps,evaluation_count,safe_lower_kW,violating_upper_kW,axis_capacity_kW,capacity_tolerance_kW,bracket_width_kW,safe_Vmin_pu,safe_Vmin_bus,safe_Vmax_pu,safe_Vmax_bus,safe_vmax_bus_set,safe_upper_limit_near_binding_bus_set,safe_voltage_margin_pu,violating_Vmin_pu,violating_Vmin_bus,violating_Vmax_pu,violating_Vmax_bus,violating_vmax_bus_set,violating_upper_limit_near_binding_bus_set,violating_voltage_excess_pu,binding_tolerance_pu,safe_P_sub_kW,safe_Q_sub_kvar,safe_active_loss_kW,safe_reactive_loss_kvar,violating_P_sub_kW,violating_Q_sub_kvar,violating_active_loss_kW,violating_reactive_loss_kvar,safe_replay_status,violating_replay_status,monotonic_Vmax_check,monotonic_status_check,maximum_residual,maximum_primary_replay_voltage_difference,voltage_margin_tolerance_pu,power_stopping_criterion_met,voltage_stopping_criterion_met
2012-10-15 22:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2232.08374023,2232.53723145,2232.08374023,1,0.453491210938,0.999410736528,22,1.04999458126,30,30,30,5.41874070348e-06,0.999410961372,22,1.05000698896,30,30,30,6.9889647214e-06,1e-05,-1315.66045921,578.049998876,107.855216012,77.4268801641,-1316.0675187,578.083023741,107.901647733,77.4599050297,PASSED,PASSED,true,true,1.65411835239e-14,3.74367203904e-13,1e-05,true,true
2012-10-15 22:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1526.90490723,1527.13165283,1526.90490723,1,0.226745605469,0.999218881828,22,1.04999289593,13,13,13,7.10406697957e-06,0.999218994677,22,1.05000177633,13,13,13,1.77633149656e-06,1e-05,-730.018488662,500.173270722,72.5077396573,51.6805800146,-730.222598433,500.189366712,72.5303754919,51.6966760054,PASSED,PASSED,true,true,1.53661911254e-14,2.31148433727e-13,1e-05,true,true
2012-10-15 22:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2176.30432129,2176.7578125,2176.30432129,1,0.453491210938,0.999567696177,22,1.04999330991,30,30,30,6.69009234233e-06,0.999567921383,22,1.05000573439,30,30,30,5.73438916796e-06,1e-05,-1347.38648894,523.418339208,104.539153439,74.9256485012,-1347.79403652,523.450985892,104.585097072,74.9582951854,PASSED,PASSED,true,true,1.6711543397e-14,3.83471032706e-13,1e-05,true,true
2012-10-15 23:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1492.89306641,1493.11981201,1492.89306641,1,0.226745605469,0.999361713812,22,1.04999568212,13,13,13,4.31787783062e-06,0.999361826789,22,1.0500045729,13,13,13,4.57290098765e-06,1e-05,-770.641721892,453.7768772,70.5349721393,50.2542657621,-770.846006955,453.79283982,70.5574326817,50.270228382,PASSED,PASSED,true,true,1.56195118292e-14,2.42694753183e-13,1e-05,true,true
2012-10-15 23:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2128.23425293,2128.68774414,2128.23425293,1,0.453491210938,0.999703025343,22,1.04999174559,30,30,30,8.25440946217e-06,0.99970325086,22,1.05000418456,30,30,30,4.18456191653e-06,1e-05,-1374.72359265,476.373976229,101.794287905,72.8513647913,-1375.1315612,476.406296618,101.839810569,72.8836851796,PASSED,PASSED,true,true,1.68824201317e-14,3.90132370853e-13,1e-05,true,true
2012-10-15 23:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1450.26489258,1450.49163818,1450.26489258,1,0.226745605469,0.999540647556,22,1.04999622306,13,13,13,3.77693599973e-06,0.999540760692,22,1.05000512691,13,13,13,5.12691264731e-06,1e-05,-821.434420746,395.700358275,68.2014508136,48.5613557924,-821.638926345,395.716153115,68.2236908203,48.5771506324,PASSED,PASSED,true,true,1.58489820341e-14,2.32702745961e-13,1e-05,true,true
2012-10-15 23:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2068.37341309,2068.60015869,2068.37341309,1,0.226745605469,0.999872745694,22,1.04999789948,30,30,30,2.10052405736e-06,0.999872858647,22,1.05000412797,30,30,30,4.12797201355e-06,1e-05,-1409.20856791,417.521388527,98.5358241611,70.3823860444,-1409.41281389,417.537345653,98.5583237815,70.3983431706,PASSED,PASSED,true,true,1.70905858372e-14,2.39142039504e-13,1e-05,true,true
2012-10-16 00:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1424.18914795,1424.41589355,1424.18914795,1,0.226745605469,0.999649997929,22,1.04999623499,13,13,13,3.76500608401e-06,0.999650111164,22,1.05000514684,13,13,13,5.14683809727e-06,1e-05,-852.446348845,360.24172359,66.8541169977,47.5805174072,-852.650989216,360.257415879,66.8762222329,47.5962096959,PASSED,PASSED,true,true,1.6077153633e-14,2.59570143157e-13,1e-05,true,true
2012-10-16 00:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2031.640625,2032.09411621,2031.640625,1,0.453491210938,0.999976404145,22,1.04999706334,30,30,30,2.93665921625e-06,0.999976630285,22,1.05000953135,30,30,30,9.53134568293e-06,1e-05,-1430.14218421,381.581861261,96.6097586862,68.9206550775,-1430.55099561,381.613527519,96.6544384915,68.9523213355,PASSED,PASSED,true,true,1.73420395258e-14,2.33812968986e-13,1e-05,true,true
2012-10-16 00:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1406.27624512,1406.50299072,1406.27624512,1,0.226745605469,0.999724842521,22,1.04999393086,13,13,13,6.06914002121e-06,0.999724955823,22,1.05000284823,13,13,13,2.8482272485e-06,1e-05,-873.617849531,335.973863624,65.9605745879,46.9285687937,-873.822583014,335.989485098,65.9825867104,46.9441902675,PASSED,PASSED,true,true,1.61789429292e-14,2.55351295664e-13,1e-05,true,true
2012-10-16 00:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2006.47186279,2006.6986084,2006.47186279,1,0.226745605469,1,1,1.04999570394,30,30,30,4.29606092078e-06,1,1,1.0500019418,30,30,30,1.9418009698e-06,1e-05,-1444.44992934,356.98899854,95.3241124582,67.9437037097,-1444.65444669,357.004745137,95.3463407126,67.9594503069,PASSED,PASSED,true,true,1.74398921532e-14,2.30482299912e-13,1e-05,true,true
2012-10-16 01:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1402.42156982,1402.64831543,1402.42156982,1,0.226745605469,0.999741525256,22,1.04999396282,13,13,13,6.03717629044e-06,0.999741638573,22,1.05000288141,13,13,13,2.88141036853e-06,1e-05,-878.34642347,330.569493727,65.7666760115,46.7868897238,-878.551177484,330.585099574,65.7886676037,46.8024955711,PASSED,PASSED,true,true,1.62107769416e-14,2.54463117244e-13,1e-05,true,true
2012-10-16 01:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2000.80322266,2001.25671387,2000.80322266,1,0.453491210938,1,1,1.04999215532,30,30,30,7.84467849901e-06,1,1,1.05000463273,30,30,30,4.63273222984e-06,1e-05,-1447.46355602,351.5044627,95.0311962906,67.7218586971,-1447.87264005,351.535917711,95.0756034791,67.7533137081,PASSED,PASSED,true,true,1.74643799209e-14,2.30260255307e-13,1e-05,true,true
2012-10-16 01:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1401.2878418,1401.5145874,1401.2878418,1,0.226745605469,0.999746404444,22,1.04999538602,13,13,13,4.61397786711e-06,0.999746517765,22,1.05000430493,13,13,13,4.30493489989e-06,1e-05,-879.756680185,328.997289543,65.7139231811,46.7482579194,-879.961439637,329.012891221,65.7359093349,46.7638595974,PASSED,PASSED,true,true,1.62107769416e-14,2.54907206454e-13,1e-05,true,true
2012-10-16 01:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,1999.44274902,1999.66949463,1999.44274902,1,0.226745605469,1,1,1.04999971702,30,30,30,2.82981470923e-07,1,1,1.05000595591,30,30,30,5.95590701025e-06,1e-05,-1448.64923276,349.927671482,94.9762778337,67.6786398585,-1448.8537802,349.943394642,94.9984759953,67.6943630189,PASSED,PASSED,true,true,1.73671906425e-14,2.29594121492e-13,1e-05,true,true
2012-10-16 02:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1404.00878906,1404.23553467,1404.00878906,1,0.226745605469,0.999734371254,22,1.04999380025,13,13,13,6.19974527405e-06,0.999734484565,22,1.05000271832,13,13,13,2.71832168974e-06,1e-05,-876.315851426,332.886083058,65.8492646799,46.8472520656,-876.520596695,332.901695564,65.8712650162,46.8628645716,PASSED,PASSED,true,true,1.61916751238e-14,2.55795384874e-13,1e-05,true,true
2012-10-16 02:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2003.29742432,2003.52416992,2003.29742432,1,0.226745605469,1,1,1.04999620992,30,30,30,3.79007792817e-06,1,1,1.05000244826,30,30,30,2.44825924045e-06,1e-05,-1446.28869196,353.861484972,95.1650593962,67.8226539796,-1446.49322311,353.877220848,95.1872738528,67.8383898548,PASSED,PASSED,true,true,1.74582570622e-14,2.30482299912e-13,1e-05,true,true
2012-10-16 02:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1403.55529785,1403.78204346,1403.55529785,1,0.226745605469,0.999737105474,22,1.0499970501,13,13,13,2.94989580496e-06,0.999737218786,22,1.0500059683,13,13,13,5.96830095234e-06,1e-05,-877.153639714,332.019382191,65.8260017525,46.8300840989,-877.35838705,332.034993055,65.8480000219,46.8456949635,PASSED,PASSED,true,true,1.61980419269e-14,2.55351295664e-13,1e-05,true,true
2012-10-16 02:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2002.39044189,2002.6171875,2002.39044189,1,0.226745605469,1,1,1.04999477782,30,30,30,5.22218257193e-06,1,1,1.0500010163,30,30,30,1.01630444549e-06,1e-05,-1446.6992547,352.974803381,95.1155308082,67.7855052891,-1446.90379036,352.990535832,95.1377407583,67.8012377398,PASSED,PASSED,true,true,1.74643799209e-14,2.29816166097e-13,1e-05,true,true
2012-10-16 03:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1396.97967529,1397.2064209,1396.97967529,1,0.226745605469,0.999763997835,22,1.04999288915,13,13,13,7.11085223259e-06,0.999764111172,22,1.0500018094,13,13,13,1.80940117556e-06,1e-05,-884.693839518,323.283929696,65.5047785898,46.5954770598,-884.89862163,323.299514179,65.5267420834,46.6110615429,PASSED,PASSED,true,true,1.62426226703e-14,2.54019028034e-13,1e-05,true,true
2012-10-16 03:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,1993.32061768,1993.54736328,1993.32061768,1,0.226745605469,1,1,1.04999443457,30,30,30,5.56542736807e-06,1,1,1.05000067443,30,30,30,6.74433908943e-07,1e-05,-1451.87772948,344.128708769,94.6618310155,67.4402561321,-1452.08230482,344.144410407,94.6840012801,67.4559577703,PASSED,PASSED,true,true,1.7501129863e-14,2.28705943073e-13,1e-05,true,true
2012-10-16 03:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1402.64831543,1402.87506104,1402.64831543,1,0.226745605469,0.999740808226,22,1.04999533146,13,13,13,4.66853664216e-06,0.999740921542,22,1.05000424997,13,13,13,4.24996802373e-06,1e-05,-878.169715644,330.809798971,65.778560969,46.7955041772,-878.374468227,330.825405879,65.8005539916,46.8111110844,PASSED,PASSED,true,true,1.61980419269e-14,2.54907206454e-13,1e-05,true,true
2012-10-16 03:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2001.25671387,2001.48345947,2001.25671387,1,0.226745605469,1,1,1.04999764449,30,30,30,2.35551343808e-06,1,1,1.05000388312,30,30,30,3.88311933763e-06,1e-05,-1447.49343409,351.759548703,95.0632409649,67.7452539085,-1447.69797411,351.775277689,95.0854465453,67.7609828948,PASSED,PASSED,true,true,1.74582570622e-14,2.30038210702e-13,1e-05,true,true
2012-10-16 04:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1388.13659668,1388.36334229,1388.13659668,1,0.226745605469,0.999802055026,22,1.04999807208,13,13,13,1.92792294595e-06,0.999802168395,22,1.050006995,13,13,13,6.99500195189e-06,1e-05,-895.577042948,310.989428106,65.0852548842,46.2882156873,-895.781869835,311.004978399,65.1071736033,46.3037659799,PASSED,PASSED,true,true,1.16398843903e-14,2.52686760405e-13,1e-05,true,true
2012-10-16 04:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,1980.62286377,1980.84960938,1980.62286377,1,0.226745605469,1,1,1.04999453225,30,30,30,5.4677484147e-06,1,1,1.05000077403,30,30,30,7.74032282491e-07,1e-05,-1459.11666467,331.662105509,94.0319002519,66.9608930897,-1459.32129574,331.677763902,94.054014784,66.9765514828,PASSED,PASSED,true,true,1.75379016309e-14,2.26929586233e-13,1e-05,true,true
2012-10-16 04:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1395.16571045,1395.39245605,1395.16571045,1,0.226745605469,0.999772521162,22,1.0499963062,13,13,13,3.69380325993e-06,0.999772634506,22,1.050005227,13,13,13,5.22699971661e-06,1e-05,-887.175104904,320.54339206,65.4160780977,46.5304164165,-887.379896142,320.558969525,65.4380324651,46.5459938812,PASSED,PASSED,true,true,1.62426226703e-14,2.54019028034e-13,1e-05,true,true
2012-10-16 04:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,1990.3729248,1990.82641602,1990.3729248,1,0.453491210938,1,1,1.04999005562,30,30,30,9.94438048396e-06,1,1,1.05000253622,30,30,30,2.53622163049e-06,1e-05,-1453.2925491,341.335634576,94.5058482604,67.3226589323,-1453.70172565,341.367017915,94.5501629187,67.3540422718,PASSED,PASSED,true,true,1.7501129863e-14,2.28705943073e-13,1e-05,true,true
2012-10-16 05:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1402.64831543,1403.10180664,1402.64831543,1,0.453491210938,0.999739988792,22,1.04999001685,13,13,13,9.98315467737e-06,0.999740215423,22,1.05000785378,13,13,13,7.85378002455e-06,1e-05,-877.83461587,331.044076532,65.774172194,46.7925744992,-878.244119841,331.075291291,65.8181594334,46.8237892586,PASSED,PASSED,true,true,1.61980419269e-14,2.2226664953e-13,1e-05,true,true
2012-10-16 05:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2001.25671387,2001.71020508,2001.25671387,1,0.453491210938,1,1,1.04999125939,30,30,30,8.74060940048e-06,1,1,1.05000373668,30,30,30,3.73668025255e-06,1e-05,-1447.16441298,351.989875476,95.0527735169,67.7383734434,-1447.57349333,352.021333376,95.0971843845,67.7698313431,PASSED,PASSED,true,true,1.74521348143e-14,2.30260255307e-13,1e-05,true,true
2012-10-16 05:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1418.29376221,1418.52050781,1418.29376221,1,0.226745605469,0.999674885769,22,1.04999465705,13,13,13,5.34295466448e-06,0.999674999026,22,1.05000357074,13,13,13,3.57074354262e-06,1e-05,-859.471606111,352.165855942,66.5517241493,47.3600708672,-859.676277774,352.18152445,66.5737980923,47.3757393752,PASSED,PASSED,true,true,1.61153103308e-14,2.58681964738e-13,1e-05,true,true
2012-10-16 05:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2023.2510376,2023.4777832,2023.2510376,1,0.226745605469,0.99999995799,22,1.04999511961,30,30,30,4.88039023439e-06,1,1,1.05000135494,30,30,30,1.35494157028e-06,1e-05,-1434.80630566,373.396147503,96.174299993,68.5903624287,-1435.01074988,373.411950908,96.19660138,68.6061658337,PASSED,PASSED,true,true,1.73726014625e-14,2.32702745961e-13,1e-05,true,true
2012-10-16 06:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1453.21258545,1453.43933105,1453.21258545,1,0.226745605469,0.999525685514,22,1.04999214374,13,13,13,7.8562579191e-06,0.999525798639,22,1.05000104658,13,13,13,1.04658466671e-06,1e-05,-817.110881194,400.530060725,68.3796404663,48.6910450513,-817.315369975,400.545868446,68.4018972908,48.7068527726,PASSED,PASSED,true,true,1.5842599557e-14,2.34035013591e-13,1e-05,true,true
2012-10-16 06:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2072.9083252,2073.36181641,2072.9083252,1,0.453491210938,0.999858652747,22,1.049991289,30,30,30,8.71100351163e-06,0.999858878621,22,1.05000374465,30,30,30,3.74464905439e-06,1e-05,-1406.4128423,422.401499594,98.7734191023,70.5624839203,-1406.82129311,422.433445655,98.8184595056,70.5944299814,PASSED,PASSED,true,true,1.70721892319e-14,2.39364084109e-13,1e-05,true,true
2012-10-16 06:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1504.9105835,1505.1373291,1504.9105835,1,0.226745605469,0.999229649488,22,1.04999227324,13,13,13,7.72676269922e-06,0.999229762347,22,1.05000115444,13,13,13,1.15443615289e-06,1e-05,-733.065837035,496.669049048,72.3531381489,51.5689734963,-733.269960359,496.685134745,72.3757604302,51.5850591937,PASSED,PASSED,true,true,1.16335269395e-14,2.27595720048e-13,1e-05,true,true
2012-10-16 06:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2163.83331299,2164.06005859,2163.83331299,1,0.226745605469,0.999584205071,22,1.04999493206,30,30,30,5.06794411126e-06,0.999584317687,22,1.05000114621,30,30,30,1.14620665492e-06,1e-05,-1360.26101776,519.630502966,104.080686911,74.5304274144,-1360.46480728,519.646808007,104.103643,74.5467324561,PASSED,PASSED,true,true,1.68734040556e-14,3.8458125573e-13,1e-05,true,true
2012-10-16 07:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1480.87554932,1481.10229492,1480.87554932,1,0.226745605469,0.999099873245,22,1.04999631554,13,13,13,3.68446132981e-06,0.999099985987,22,1.05000518717,13,13,13,5.18716616882e-06,1e-05,-696.259759692,538.900257177,74.246487104,52.9343392282,-696.463720983,538.916465991,74.2692714177,52.9505480424,PASSED,PASSED,true,true,1.35539956518e-14,2.25819363209e-13,1e-05,true,true
2012-10-16 07:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2182.19970703,2182.65319824,2182.19970703,1,0.453491210938,0.999478896209,22,1.04999361395,30,30,30,6.38605127401e-06,0.999479121167,22,1.05000603671,30,30,30,6.03670578725e-06,1e-05,-1365.82946832,561.802472947,106.000936187,75.8365549984,-1366.23666114,561.835347473,106.047234585,75.8694295244,PASSED,PASSED,true,true,1.68976527907e-14,3.81916720471e-13,1e-05,true,true
2012-10-16 07:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1418.97399902,1419.20074463,1418.97399902,1,0.226745605469,0.999080198572,25,1.04999732044,13,13,13,2.67955513533e-06,0.999080916443,25,1.05000619092,13,13,13,6.19091542764e-06,1e-05,-691.861864113,543.961776331,74.480372385,53.1027695312,-692.065805789,543.978000037,74.5031763144,53.1189932374,PASSED,PASSED,true,true,1.61853087911e-14,2.58904009343e-13,1e-05,true,true
2012-10-16 07:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2157.71118164,2157.93792725,2157.71118164,1,0.226745605469,0.999485255402,22,1.04999768277,30,30,30,2.31722885946e-06,0.99948536787,22,1.05000389789,30,30,30,3.89788647892e-06,1e-05,-1399.20284855,566.421897321,105.876570564,75.5628905211,-1399.40642055,566.438332838,105.899744172,75.5793260382,PASSED,PASSED,true,true,1.72119539527e-14,3.84803300335e-13,1e-05,true,true
2012-10-16 08:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1296.53137207,1296.98486328,1296.53137207,1,0.453491210938,0.999198532385,22,1.04999104255,13,13,13,8.95744859819e-06,0.999198758046,22,1.05000880027,13,13,13,8.80027094352e-06,1e-05,-724.20024469,506.778481003,72.7932519869,51.8867113028,-724.608412012,506.810712585,72.8385758753,51.9189428844,PASSED,PASSED,true,true,1.55495209183e-14,2.70672373404e-13,1e-05,true,true
2012-10-16 08:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2076.53625488,2076.98974609,2076.53625488,1,0.453491210938,0.99962360535,22,1.04999514082,30,30,30,4.85917518889e-06,0.999623830552,22,1.05000759569,30,30,30,7.59568986175e-06,1e-05,-1473.21003803,528.60431298,103.788341457,73.7125432793,-1473.61751639,528.636865279,103.83435431,73.745095579,PASSED,PASSED,true,true,1.64804690255e-14,3.97681887421e-13,1e-05,true,true
2012-10-16 08:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1187.23999023,1187.69348145,1187.23999023,1,0.453491210938,0.999246028056,22,1.04999204187,13,13,13,7.95812757604e-06,0.999246253802,22,1.05000980649,13,13,13,9.80649173532e-06,1e-05,-737.714673282,491.343571968,72.1210625783,51.4013747428,-738.122957178,491.375714862,72.1662698926,51.4335176368,PASSED,PASSED,true,true,1.4717367798e-14,2.26485497024e-13,1e-05,true,true
2012-10-16 08:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2017.12890625,2017.58239746,2017.12890625,1,0.453491210938,0.999699385638,22,1.04999699186,30,30,30,3.00814305176e-06,0.999699610964,22,1.05000946495,30,30,30,9.46494886622e-06,1e-05,-1535.94165945,513.346264769,103.782992424,73.4040675442,-1536.34927753,513.378647598,103.828865561,73.4364503734,PASSED,PASSED,true,true,1.7163592169e-14,2.28927987678e-13,1e-05,true,true
2012-10-16 09:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1038.49487305,1038.72161865,1038.49487305,1,0.226745605469,0.999413940166,22,1.04999794103,13,13,13,2.05897417338e-06,0.999414053189,22,1.05000683557,13,13,13,6.83557390513e-06,1e-05,-785.512275643,436.830812272,69.8427768565,49.7527305566,-785.716624264,436.8467265,69.8651738419,49.7686447849,PASSED,PASSED,true,true,1.4710769287e-14,2.40918396344e-13,1e-05,true,true
2012-10-16 09:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,1913.27941895,1913.73291016,1913.27941895,1,0.453491210938,0.999892037021,22,1.04999427289,30,30,30,5.72711093616e-06,0.999892262739,22,1.05000677796,30,30,30,6.77796328818e-06,1e-05,-1627.14544882,459.522003637,102.994149582,72.443921922,-1627.55356647,459.553931491,103.039523142,72.4758497757,PASSED,PASSED,true,true,1.80660988913e-14,2.15605311382e-13,1e-05,true,true
2012-10-16 09:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,956.412963867,956.639709473,956.412963867,1,0.226745605469,0.999447544309,22,1.04999855737,13,13,13,1.44262850732e-06,0.999447657362,22,1.05000745436,13,13,13,7.45436295668e-06,1e-05,-795.06219961,425.925418395,69.4024309211,49.4333992553,-795.266589447,425.941301256,69.4247866896,49.4492821168,PASSED,PASSED,true,true,1.69103278871e-14,2.56683563293e-13,1e-05,true,true
2012-10-16 09:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,1869.9710083,1870.19775391,1869.9710083,1,0.226745605469,0.999946641491,22,1.04999508014,30,30,30,4.91986175932e-06,0.999946754397,22,1.05000133948,30,30,30,1.33947712633e-06,1e-05,-1673.71271196,449.668618778,104.309963006,73.1765996387,-1673.91682346,449.684519038,104.332597106,73.1924998981,PASSED,PASSED,true,true,1.87665576674e-14,2.10942374679e-13,1e-05,true,true
2012-10-16 10:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,913.558044434,913.784790039,913.558044434,1,0.226745605469,0.99936995733,22,1.04999395389,13,13,13,6.04611043808e-06,0.999370070315,22,1.05000284531,13,13,13,2.84530816153e-06,1e-05,-772.948801413,451.089326835,70.4191790178,50.1704785729,-773.153097342,451.105281225,70.4416286937,50.1864329638,PASSED,PASSED,true,true,1.07184328458e-14,2.41806574763e-13,1e-05,true,true
2012-10-16 10:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,1869.29077148,1869.7442627,1869.29077148,1,0.453491210938,0.999891995375,22,1.04999448596,30,30,30,5.51404348492e-06,0.999892221033,22,1.05000700508,30,30,30,7.00508395579e-06,1e-05,-1691.96909076,476.006512353,107.131616722,75.087664091,-1692.37708972,476.038449167,107.17710897,75.1196009055,PASSED,PASSED,true,true,1.90219281689e-14,2.10498285469e-13,1e-05,true,true
