timestamp,axis,axis_bus,point_index,search_phase,axis_injection_kW,reference_pv_kw,vpp_p13_kw,vpp_p30_kw,H_kW,pv_factor,P_sub_kW,Q_sub_kvar,active_loss_kW,reactive_loss_kvar,Vmin_pu,Vmin_bus,Vmax_pu,Vmax_bus,vmax_bus_set,upper_limit_near_binding_bus_set,power_flow_status,voltage_status,replay_status,maximum_residual,primary_replay_max_voltage_difference_pu,iterations,replay_iterations,warm_start_source,assembly_ms,primary_power_flow_ms,replay_ms,residual_audit_ms,classification_ms,bookkeeping_ms,total_evaluation_ms,allocated_bytes,gc_time_ms,axis_status,monotonic_Vmax_check,monotonic_status_check
2012-10-15 06:00:00,P13_VPP,13,9,refinement,1625.3125,0.404118789212,1625.3125,0,850,0.000475433869661,-906.533285625,453.122987171,84.6568602132,60.2802179146,0.999465300166,22,1.0554848659,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.56768211125e-14,1.86295423532e-13,20,24,nearest_bracket_endpoint,0.003,0.1354,0.142,0.0024,0.0002,0.0044,0.2874,151134,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,10,refinement,1509.21875,0.404118789212,1509.21875,0,850,0.000475433869661,-802.54907786,444.520695471,72.5473179777,51.677926215,0.999407933863,22,1.05096532345,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.08397538571e-14,2.18269846641e-13,19,24,nearest_bracket_endpoint,0.0014,0.1724,0.1458,0.0024,0.0003,0.005,0.3273,148046,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,11,refinement,1451.171875,0.404118789212,1451.171875,0,850,0.000475433869661,-750.22436045,440.454438587,66.8251603875,47.6116693309,0.999378990738,22,1.04868773556,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,8.98913284693e-15,8.94839757848e-14,19,24,nearest_bracket_endpoint,0.0014,0.132,0.146,0.0025,0.0004,0.0044,0.2867,148046,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,12,refinement,1480.1953125,0.404118789212,1480.1953125,0,850,0.000475433869661,-776.414712462,442.467798404,69.658245876,49.6250291471,0.999393484181,22,1.04982803093,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,9.84896979888e-15,1.45883305436e-13,18,24,nearest_bracket_endpoint,0.0013,0.1286,0.1433,0.0025,0.0003,0.0039,0.2799,144894,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,13,refinement,1494.70703125,0.404118789212,1494.70703125,0,850,0.000475433869661,-789.488872561,443.489319558,71.095804527,50.6465503014,0.999400714476,22,1.05039705128,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.03315097195e-14,2.25819363209e-13,17,24,nearest_bracket_endpoint,0.0013,0.136,0.1412,0.0022,0.0003,0.0042,0.2852,141726,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,14,refinement,1487.45117188,0.404118789212,1487.45117188,0,850,0.000475433869661,-782.953539468,442.977325295,70.375278245,50.1345560388,0.999397100694,22,1.05011263478,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.01271177533e-14,1.0325074129e-13,17,24,nearest_bracket_endpoint,0.0012,0.1225,0.1419,0.0024,0.0003,0.0043,0.2726,141758,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,15,refinement,1483.82324219,0.404118789212,1483.82324219,0,850,0.000475433869661,-779.684563031,442.722253198,70.0163249948,49.879483941,0.999395292779,22,1.0499703563,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,1.00252033544e-14,1.57651669497e-13,16,24,nearest_bracket_endpoint,0.0012,0.1344,0.1425,0.0026,0.0005,0.0041,0.2853,138622,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,16,refinement,1485.63720703,0.404118789212,1485.63720703,0,850,0.000475433869661,-781.319160475,442.849712112,70.1956923943,50.0069428558,0.999396196822,22,1.0500415014,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.00825065353e-14,2.41362485554e-13,15,24,nearest_bracket_endpoint,0.0013,0.1104,0.1442,0.0024,0.0003,0.0042,0.2628,135518,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,17,refinement,1484.73022461,0.404118789212,1484.73022461,0,850,0.000475433869661,-780.501889064,442.785963368,70.105981383,49.9431941112,0.999395744822,22,1.05000593031,13,13,13,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.00506638638e-14,1.11910480882e-13,15,24,nearest_bracket_endpoint,0.511,0.1732,0.1713,0.0066,0.0009,0.015,0.878,135486,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,18,refinement,1484.2767334,0.404118789212,1484.2767334,0,850,0.000475433869661,-780.093232876,442.75410346,70.0611463604,49.9113342039,0.999395518806,22,1.04998814367,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,9.95160526632e-15,1.75415237891e-13,14,24,nearest_bracket_endpoint,0.002,0.1219,0.1514,0.0043,0.0007,0.0063,0.2866,132366,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P13_VPP,13,19,refinement,1484.503479,0.404118789212,1484.503479,0,850,0.000475433869661,-780.297562677,442.770032209,70.0835621647,49.927262952,0.999395631815,22,1.04999703708,13,13,13,CONVERGED,WITHIN_LIMITS,PASSED,1.00506638638e-14,7.94919685632e-14,14,24,nearest_bracket_endpoint,0.0029,0.1171,0.1498,0.0045,0.0006,0.0059,0.2808,132414,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,1,baseline,0,0.404118789212,0,0,850,0.000475433869661,639.371936164,396.336697788,5.24958200159,3.49392853142,0.986100180996,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,3.99680288865e-15,9.40358901858e-14,19,21,flat_start_axis_baseline,0.0027,0.1929,0.1731,0.0046,0.0008,0.0081,0.3822,142494,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,2,doubling,58.046875,0.404118789212,0,58.046875,850,0.000475433869661,580.48275723,395.784484313,4.40727806771,2.94171505637,0.98689968914,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,3.33066907388e-15,3.14193115969e-14,18,21,previous_doubling_point,0.0018,0.1923,0.1398,0.0033,0.0006,0.0057,0.3435,139358,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,3,doubling,116.09375,0.404118789212,0,116.09375,850,0.000475433869661,521.813502838,395.386866287,3.78489867572,2.54409703014,0.987695134348,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,2.55351295664e-15,6.69464483849e-14,17,21,previous_doubling_point,0.0015,0.1565,0.1457,0.0025,0.0004,0.0041,0.3107,136206,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,4,doubling,232.1875,0.404118789212,0,232.1875,850,0.000475433869661,405.125025979,395.048570025,3.19017181664,2.20580076831,0.989274026036,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,2.33146835171e-15,2.69784194984e-14,18,21,previous_doubling_point,0.0013,0.1608,0.1874,0.0024,0.0004,0.0042,0.3565,139326,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,5,doubling,464.375,0.404118789212,0,464.375,850,0.000475433869661,174.282695675,396.153699602,4.53534151236,3.31093034494,0.99238509241,18,1.00204105844,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,2.88657986403e-15,6.83897383169e-14,18,21,previous_doubling_point,0.0014,0.1481,0.4846,0.0103,0.0013,0.0124,0.6581,139294,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,6,doubling,928.75,0.404118789212,0,928.75,850,0.000475433869661,-277.75058455,405.148498364,16.8770612881,12.3057291069,0.998308311352,25,1.01608412232,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,4.21884749358e-15,8.99280649946e-14,19,22,previous_doubling_point,0.0067,0.23,0.1498,0.0035,0.0005,0.0066,0.3971,144334,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,7,doubling,1857.5,0.404118789212,0,1857.5,850,0.000475433869661,-1146.60569879,447.890849119,76.7719470438,55.0480798625,0.999605105159,22,1.04282103156,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,5.89052835067e-15,8.21565038223e-14,21,24,previous_doubling_point,0.0017,0.1465,0.1422,0.0027,0.0003,0.0043,0.2977,154334,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,8,doubling,3715,0.404118789212,0,3715,850,0.000475433869661,-2764.61785864,617.523523889,316.2597872,224.680754633,1,1,1.09179758175,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.21923217709e-14,3.92130772298e-13,23,27,previous_doubling_point,0.0016,0.1508,0.1545,0.0023,0.0007,0.0046,0.3145,166158,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,9,refinement,2786.25,0.404118789212,0,2786.25,850,0.000475433869661,-1973.85632636,519.880931245,178.271319483,127.038161988,1,1,1.06798647137,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.57618009825e-14,1.24789067968e-13,22,25,nearest_bracket_endpoint,0.0023,0.1453,0.1463,0.0024,0.0003,0.0044,0.301,159262,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,10,refinement,2321.875,0.404118789212,0,2321.875,850,0.000475433869661,-1565.08200709,480.475606694,122.670638749,87.632837438,0.999836589806,22,1.0555853309,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.6912987027e-14,7.48290318597e-14,21,24,nearest_bracket_endpoint,0.0014,0.1386,0.1407,0.0023,0.0003,0.004,0.2873,154334,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,11,refinement,2089.6875,0.404118789212,0,2089.6875,850,0.000475433869661,-1357.09680113,463.30240381,98.4683447052,70.4596345534,0.999721824877,22,1.04925028245,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,1.00559871549e-14,8.52651282912e-14,20,24,nearest_bracket_endpoint,0.0013,0.1346,0.141,0.0023,0.0005,0.004,0.2837,151118,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,12,refinement,2205.78125,0.404118789212,0,2205.78125,850,0.000475433869661,-1461.39741901,471.672469474,110.261476826,78.8297002178,0.999779447603,22,1.05242936021,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.31382417848e-14,1.54765089633e-13,19,24,nearest_bracket_endpoint,0.0013,0.1291,0.3149,0.0083,0.0005,0.0098,0.4639,148046,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,13,refinement,2147.734375,0.404118789212,0,2147.734375,850,0.000475433869661,-1409.32475364,467.432853,104.287267196,74.5900837434,0.999750696806,22,1.05084273688,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.14653395639e-14,2.14717132963e-13,18,24,nearest_bracket_endpoint,0.0017,0.1506,0.1477,0.0024,0.0003,0.0049,0.3076,144894,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,14,refinement,2118.7109375,0.404118789212,0,2118.7109375,850,0.000475433869661,-1383.23026937,465.353925503,101.35831397,72.5111562468,0.999736276047,22,1.050047242,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.07973670792e-14,9.50350909079e-14,18,24,nearest_bracket_endpoint,0.0014,0.1256,0.1395,0.0023,0.0003,0.0039,0.273,144910,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,15,refinement,2104.19921875,0.404118789212,0,2104.19921875,850,0.000475433869661,-1370.16841845,464.324731758,99.9084461356,71.4819625013,0.999729054271,22,1.04964894574,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,1.05232895832e-14,1.43218770177e-13,17,24,nearest_bracket_endpoint,0.0013,0.1203,0.1407,0.0023,0.0005,0.0038,0.2689,141790,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,16,refinement,2111.45507812,0.404118789212,0,2111.45507812,850,0.000475433869661,-1376.70056343,464.838471305,100.632160531,71.9957020483,0.99973266611,22,1.04984813969,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,1.06570206353e-14,2.20046203481e-13,16,24,nearest_bracket_endpoint,0.0012,0.1141,0.1385,0.0022,0.0004,0.0038,0.2602,138638,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,17,refinement,2115.08300781,0.404118789212,0,2115.08300781,850,0.000475433869661,-1379.96572112,465.095984185,100.99493253,72.2532149282,0.999734471316,22,1.0499477023,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,1.07240756814e-14,1.02140518266e-13,16,24,nearest_bracket_endpoint,0.0013,0.1151,0.1387,0.0023,0.0004,0.0039,0.2617,138590,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,18,refinement,2116.89697266,0.404118789212,0,2116.89697266,850,0.000475433869661,-1381.5980714,465.224901303,101.176547089,72.3821320467,0.999735373741,22,1.04999747501,30,30,30,CONVERGED,WITHIN_LIMITS,PASSED,1.07668113693e-14,1.59205981731e-13,15,24,nearest_bracket_endpoint,0.0013,0.1105,0.1385,0.0022,0.0004,0.0038,0.2567,135502,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,19,refinement,2117.80395508,0.404118789212,0,2117.80395508,850,0.000475433869661,-1382.41418942,465.28940002,101.267411492,72.4466307633,0.999735824909,22,1.05002235922,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.07790306468e-14,2.45581333047e-13,14,24,nearest_bracket_endpoint,0.0012,0.1339,0.1423,0.0024,0.0003,0.0046,0.2847,132302,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:00:00,P30_VPP,30,20,refinement,2117.35046387,0.404118789212,0,2117.35046387,850,0.000475433869661,-1382.00613517,465.257147315,101.221974531,72.4143780589,0.999735599329,22,1.05000991729,30,30,30,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.07668113693e-14,1.14575016141e-13,14,24,nearest_bracket_endpoint,0.0013,0.1048,0.141,0.0023,0.0003,0.0046,0.2543,132398,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,1,baseline,0,17.1370893067,0,0,850,0.0201612815373,800.846618597,506.799423967,8.21911630027,5.46468353972,0.982966050874,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,2.10942374679e-15,4.97379915032e-14,20,22,flat_start_axis_baseline,0.0016,0.1422,0.135,0.0037,0.0003,0.0048,0.2876,147438,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,2,doubling,58.046875,17.1370893067,58.046875,0,850,0.0201612815373,741.670751092,506.034799158,7.09012379564,4.70005873065,0.983933256642,33,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,1.66533453694e-15,4.37427871702e-14,18,22,previous_doubling_point,0.0012,0.1241,0.133,0.0024,0.0006,0.0039,0.2652,141182,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,3,doubling,116.09375,17.1370893067,116.09375,0,850,0.0201612815373,682.812982955,505.494744138,6.27923065859,4.16000371085,0.984733189108,33,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,5.21804821574e-15,3.65263375102e-14,18,21,previous_doubling_point,0.0013,0.1226,0.1269,0.0025,0.0004,0.0042,0.2579,139326,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,4,doubling,232.1875,17.1370893067,232.1875,0,850,0.0201612815373,566.031620901,505.074137879,5.59161860458,3.73939745163,0.986315445819,33,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,4.21884749358e-15,3.44169137634e-14,18,21,previous_doubling_point,0.0013,0.1224,0.1332,0.0023,0.0004,0.004,0.2636,139358,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,5,doubling,464.375,17.1370893067,464.375,0,850,0.0201612815373,336.072569724,506.777037909,7.8200674278,5.44229748215,0.989412138901,33,1.00525668429,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,5.77315972805e-15,3.46389583683e-14,19,21,previous_doubling_point,0.0013,0.1276,0.1895,0.0114,0.0009,0.0082,0.3389,142446,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,6,doubling,928.75,17.1370893067,928.75,0,850,0.0201612815373,-110.39109039,519.681440396,25.7314073133,18.3466999686,0.995353099218,33,1.02498215029,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,4.12794209313e-15,7.06101843662e-14,20,23,previous_doubling_point,0.0014,0.1531,0.1406,0.0023,0.0003,0.0044,0.3021,149294,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,7,doubling,1857.5,17.1370893067,1857.5,0,850,0.0201612815373,-955.851086762,579.001816325,109.021410942,77.6670758975,0.999201484476,22,1.06186030572,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.13352922139e-14,1.53210777398e-13,22,25,previous_doubling_point,0.0013,0.1422,0.1429,0.0024,0.0003,0.0043,0.2934,159342,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,8,refinement,1393.125,17.1370893067,1393.125,0,850,0.0201612815373,-540.49958562,544.132421669,59.9979120839,42.7976812419,0.998472588992,25,1.04381771241,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,7.64775976632e-15,6.99440505514e-14,21,24,nearest_bracket_endpoint,0.0012,0.1374,0.141,0.0024,0.0004,0.0046,0.287,154334,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,9,refinement,1625.3125,17.1370893067,1625.3125,0,850,0.0201612815373,-749.931500766,560.32726203,82.7534969374,58.9925216029,0.999088329023,22,1.05293277299,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.59447749744e-14,1.80966353014e-13,20,24,nearest_bracket_endpoint,0.0013,0.1327,0.142,0.0022,0.0003,0.0039,0.2824,151166,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,10,refinement,1509.21875,17.1370893067,1509.21875,0,850,0.0201612815373,-645.665010572,551.912517604,70.9262371319,50.5777771765,0.998843840514,25,1.04839931464,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,1.10446289478e-14,2.12496686913e-13,19,24,nearest_bracket_endpoint,0.0012,0.1278,0.1414,0.0023,0.0004,0.0039,0.277,148014,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,11,refinement,1567.265625,17.1370893067,1567.265625,0,850,0.0201612815373,-697.909282536,556.041504661,76.7288401679,54.7067642344,0.999027800572,25,1.05067198068,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.33817877731e-14,1.09690034833e-13,19,24,nearest_bracket_endpoint,0.0023,0.3491,0.3103,0.0073,0.0007,0.0136,0.6833,147998,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,12,refinement,1538.2421875,17.1370893067,1538.2421875,0,850,0.0201612815373,-671.815068394,553.957298281,73.7996168095,52.6225578538,0.998935957945,25,1.04953714187,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,1.2131322011e-14,1.58539847916e-13,18,24,nearest_bracket_endpoint,0.0023,0.1473,0.2314,0.0093,0.0008,0.0086,0.3997,144910,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,13,refinement,1552.75390625,17.1370893067,1552.75390625,0,850,0.0201612815373,-684.869135139,554.994487932,75.2572688148,53.6597475044,0.998981913505,25,1.05010493357,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.27035134997e-14,7.1054273576e-14,18,24,nearest_bracket_endpoint,0.0017,0.1354,0.156,0.0038,0.0003,0.0044,0.3016,144862,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,14,refinement,1545.49804688,17.1370893067,1545.49804688,0,850,0.0201612815373,-678.343844274,554.474662894,74.5267003046,53.1399224665,0.9989589443,25,1.04982113095,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,1.24541393356e-14,1.10356168648e-13,17,24,nearest_bracket_endpoint,0.0025,0.1223,0.1416,0.0023,0.0004,0.004,0.2731,141774,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,15,refinement,1549.12597656,17.1370893067,1549.12597656,0,850,0.0201612815373,-681.606925009,554.734268088,74.891549257,53.3995276612,0.998970431045,25,1.04996305555,13,13,,CONVERGED,WITHIN_LIMITS,PASSED,1.26634262436e-14,1.71418435002e-13,16,24,nearest_bracket_endpoint,0.0022,0.1133,0.1394,0.0022,0.0003,0.0045,0.2619,138654,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,16,refinement,1550.93994141,17.1370893067,1550.93994141,0,850,0.0201612815373,-683.238138859,554.864301207,75.0743002507,53.5295607803,0.99897617281,25,1.05003400038,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.265228865e-14,7.61612994893e-14,16,24,nearest_bracket_endpoint,0.0012,0.1157,0.1457,0.0022,0.0003,0.0041,0.2692,138654,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,17,refinement,1550.03295898,17.1370893067,1550.03295898,0,850,0.0201612815373,-682.422559136,554.799265444,74.9828975525,53.4645250166,0.998973302061,25,1.04999852942,13,13,13,CONVERGED,WITHIN_LIMITS,PASSED,1.26138938147e-14,1.1990408666e-13,15,24,nearest_bracket_endpoint,0.0013,0.1099,0.1742,0.0024,0.0004,0.0044,0.2926,135518,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,18,refinement,1550.4864502,17.1370893067,1550.4864502,0,850,0.0201612815373,-682.830355797,554.831778525,75.0285921019,53.4970380978,0.998974737469,25,1.05001626526,13,13,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.27205974933e-14,1.86961557347e-13,14,24,nearest_bracket_endpoint,0.0013,0.1047,0.1389,0.0023,0.0003,0.0042,0.2517,132366,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P13_VPP,13,19,refinement,1550.25970459,17.1370893067,1550.25970459,0,850,0.0201612815373,-682.626459166,554.815520784,75.0057431272,53.480780357,0.998974019774,25,1.05000739743,13,13,13,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.2707888477e-14,8.3044682242e-14,14,24,nearest_bracket_endpoint,0.0012,0.1033,0.1393,0.0023,0.0003,0.0041,0.2505,132430,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,1,baseline,0,17.1370893067,0,0,850,0.0201612815373,800.846618597,506.799423967,8.21911630027,5.46468353972,0.982966050874,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,2.10942374679e-15,4.97379915032e-14,20,22,flat_start_axis_baseline,0.0014,0.1387,0.1326,0.0033,0.0004,0.0046,0.281,147422,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,2,doubling,58.046875,17.1370893067,0,58.046875,850,0.0201612815373,741.711603564,506.084148867,7.13097626761,4.7494084398,0.983771131236,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,1.88737914186e-15,4.16333634234e-14,18,22,previous_doubling_point,0.0013,0.1233,0.1308,0.0021,0.0004,0.0038,0.2617,141134,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,3,doubling,116.09375,17.1370893067,0,116.09375,850,0.0201612815373,682.799676208,505.525635933,6.26592391143,4.19089550608,0.984572082249,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,4.99600361081e-15,3.9857006584e-14,18,21,previous_doubling_point,0.0013,0.1237,0.1264,0.0021,0.0004,0.0039,0.2578,139310,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,4,doubling,232.1875,17.1370893067,0,232.1875,850,0.0201612815373,565.635094319,504.871878198,5.195092023,3.53713777099,0.986161791441,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,3.77475828373e-15,4.56301663121e-14,18,21,previous_doubling_point,0.0012,0.1215,0.1263,0.0021,0.0004,0.0037,0.2552,139294,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,5,doubling,464.375,17.1370893067,0,464.375,850,0.0201612815373,333.875873353,505.370261719,5.62337105699,4.03552129209,0.989293750379,18,1,1,1,,CONVERGED,WITHIN_LIMITS,PASSED,3.99680288865e-15,4.52970994047e-14,18,21,previous_doubling_point,0.0012,0.1527,0.1277,0.0022,0.0004,0.0046,0.2888,139294,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,6,doubling,928.75,17.1370893067,0,928.75,850,0.0201612815373,-119.861787018,513.2400707,16.260710686,11.9053302727,0.995377576586,18,1.01295825531,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,4.66293670343e-15,7.90478793533e-14,19,22,previous_doubling_point,0.0013,0.1281,0.1332,0.0022,0.0004,0.0039,0.2691,144334,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,7,doubling,1857.5,17.1370893067,0,1857.5,850,0.0201612815373,-991.686441709,554.032344598,73.1860559944,52.6976041713,0.999229451887,22,1.03981924324,30,30,,CONVERGED,WITHIN_LIMITS,PASSED,5.77296060672e-15,7.43849426499e-14,21,24,previous_doubling_point,0.0014,0.1372,0.1418,0.0022,0.0003,0.0041,0.287,154318,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,8,doubling,3715,17.1370893067,0,3715,850,0.0201612815373,-2614.32453497,720.658700394,308.047962738,219.323959967,1,1,1.08899106586,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.18658331979e-14,3.75699471533e-13,23,27,previous_doubling_point,0.0012,0.3079,0.153,0.0025,0.0003,0.0048,0.4697,166158,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,9,refinement,2786.25,17.1370893067,0,2786.25,850,0.0201612815373,-1821.43549861,624.393277233,172.186999095,123.058536806,0.999686891879,22,1.06508972655,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.54460277053e-14,1.16573417586e-13,22,25,nearest_bracket_endpoint,0.0014,0.1442,0.143,0.0023,0.0003,0.0042,0.2954,159262,0,VALID_REFINED_BOUND,true,true
2012-10-15 06:30:00,P30_VPP,30,10,refinement,2321.875,17.1370893067,0,2321.875,850,0.0201612815373,-1411.46377456,585.767286393,117.783723142,84.4325459656,0.999461996773,22,1.05263814507,30,30,,CONVERGED,UPPER_VOLTAGE_VIOLATION,PASSED,1.65837241645e-14,2.46913600677e-13,20,24,nearest_bracket_endpoint,0.0013,0.1322,0.1381,0.0027,0.0003,0.0038,0.2784,151166,0,VALID_REFINED_BOUND,true,true
