point_id,timestamp,P13_VPP_kW,P30_VPP_kW,old_actual_PV_kW,new_actual_PV_kW,old_power_flow_status,new_power_flow_status,old_voltage_status,new_voltage_status,old_Vmin_pu,new_Vmin_pu,old_Vmax_pu,new_Vmax_pu,delta_Vmin_pu,delta_Vmax_pu,old_P_sub_kW,new_P_sub_kW,delta_P_sub_kW,label_changed
789,2012-10-15 10:00:00,3590.8203125,-1623.45679012,0,638.055673016,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.975939620164,0.982324270644,1.1057617919,1.12688989778,0.00638465048017,0.0211281058771,-955.169374189,-1464.99880327,-509.829429077,false
790,2012-10-15 10:30:00,1340.8203125,1376.54320988,0,702.674147045,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.06168307737,1.08820101711,0,0.0265179397375,-1988.32404954,-2593.15801213,-604.833962591,false
791,2012-10-15 11:00:00,5840.8203125,4376.54320988,0,749.768045624,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.23606453362,1.25649555371,0,0.0204310200858,-7758.64228602,-8237.00998094,-478.36769492,false
792,2012-10-15 11:30:00,-1471.6796875,-623.456790123,0,774.145995254,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.901640099357,0.943165272155,1,1,0.0415251727977,0,2953.61558657,2050.02669123,-903.58889534,false
793,2012-10-15 12:00:00,3028.3203125,2376.54320988,0,787.945774995,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.1323212992,1.15811747405,0,0.0257961748541,-4200.26790814,-4798.24975015,-597.981842012,false
794,2012-10-15 12:30:00,778.3203125,5376.54320988,0,788.987973464,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14010092743,1.14798211935,0,0.00788119191647,-4793.46012411,-5449.56281587,-656.102691756,false
795,2012-10-15 13:00:00,5278.3203125,376.543209877,0,777.713342817,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18366477286,1.20615310996,0,0.0224883371047,-4204.38018976,-4745.86347427,-541.483284505,false
796,2012-10-15 13:30:00,-346.6796875,3376.54320988,0,754.377532427,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.08004603961,1.08905788505,0,0.0090118454437,-2205.61458205,-2913.19034873,-707.575766682,false
797,2012-10-15 14:00:00,4153.3203125,6376.54320988,0,723.045484185,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20467180092,1.22603720982,0,0.0213654088985,-8163.58994559,-8650.92914735,-487.339201764,false
798,2012-10-15 14:30:00,1903.3203125,-2179.01234568,0,674.631823484,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.93816931908,0.946341572739,1.03749010158,1.06314214048,0.0081722536592,0.0256520388982,1055.8523496,446.379483545,-609.472866055,true
799,2012-10-15 15:00:00,6403.3203125,820.987654321,0,605.540928237,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.22044982724,1.23691069319,0,0.0164608659456,-5368.39090379,-5766.12666815,-397.735764355,false
800,2012-10-15 15:30:00,-2385.7421875,3820.98765432,0,520.28352299,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.91327755711,0.942754564082,1.06167389467,1.06997882833,0.0294770069722,0.00830493366053,-371.452193102,-977.201309694,-605.749116592,false
801,2012-10-15 16:00:00,2114.2578125,-1179.01234568,0,418.406209072,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.97342434588,0.978183441087,1.05768740315,1.07325490052,0.00475909520659,0.0155674973662,-94.7595357188,-461.075046776,-366.315511057,false
802,2012-10-15 16:30:00,-135.7421875,1820.98765432,0,311.48080684,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.999218981523,0.999392461414,1.03761266886,1.04158819656,0.000173479891406,0.00397552770002,-850.101684927,-1153.69409945,-303.592414527,false
803,2012-10-15 17:00:00,4364.2578125,4820.98765432,0,203.861113496,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19370796567,1.1998440205,0,0.00613605483336,-6904.62818597,-7045.83449749,-141.206311518,false
804,2012-10-15 17:30:00,-1260.7421875,-179.012345679,0,107.50254258,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.913816126322,0.919686360848,1,1,0.00587023452552,0,2500.52729739,2373.92147537,-126.60582202,false
805,2012-10-15 18:00:00,3239.2578125,2820.98765432,0,39.1843813333,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13711316496,1.13841494063,0,0.0013017756719,-4356.74500544,-4386.72366961,-29.9786641691,false
806,2012-10-15 18:30:00,989.2578125,5820.98765432,0,4.40527328039,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14448785609,1.14453284932,0,4.49932293256e-05,-4865.40746554,-4869.12636619,-3.71890064947,false
807,2012-10-15 19:00:00,5489.2578125,-1845.67901235,0,0.027611996874,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.976910612713,0.976910860912,1.15579276407,1.15579359691,2.48198922193e-07,8.32843231047e-07,-1753.91214898,-1753.93258101,-0.0204320286537,false
808,2012-10-15 19:30:00,-1823.2421875,1154.32098765,0,0.220560815366,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.897230619811,0.897243611125,1,1,1.29913136698e-05,0,1992.83555193,1992.56379022,-0.271761711696,false
809,2012-10-15 20:00:00,2676.7578125,4154.32098765,0,0.0800515875758,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13083296865,1.13083570694,0,2.73828528363e-06,-4998.34245901,-4998.40449879,-0.0620397760595,false
810,2012-10-15 20:30:00,426.7578125,-845.679012346,0,0.0804343907348,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.955448730182,0.955449859555,1,1,1.12937338959e-06,0,1516.57324261,1516.49148992,-0.0817526920773,false
811,2012-10-15 21:00:00,4926.7578125,2154.32098765,0,0.116830894336,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.18498949027,1.18499298761,0,3.49733835492e-06,-5111.90391512,-5111.98628516,-0.0823700410474,false
812,2012-10-15 21:30:00,-698.2421875,5154.32098765,0,0.115886714153,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11304160299,1.11304305369,0,1.45069631485e-06,-2984.40177278,-2984.51484634,-0.113073557809,false
813,2012-10-15 22:00:00,3801.7578125,154.320987654,0,0.0471028181968,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.13161906694,1.13162060875,0,1.54181150047e-06,-2693.12893021,-2693.16545012,-0.0365199088328,false
814,2012-10-15 22:30:00,1551.7578125,3154.32098765,0,0.0345149960925,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.09331240337,1.09331275814,0,3.5477358562e-07,-3589.20268893,-3589.23175494,-0.0290660056939,false
815,2012-10-15 23:00:00,6051.7578125,6154.32098765,0,0.0603674049304,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.2559164359,1.25591807735,0,1.6414522106e-06,-9170.41949119,-9170.45739926,-0.0379080722632,false
816,2012-10-15 23:30:00,-2104.4921875,-1512.34567901,0,0.0759329914034,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.849230772896,0.849235789523,1,1,5.01662705266e-06,0,4726.65300825,4726.54669454,-0.10631371092,false
817,2012-10-16 00:00:00,2395.5078125,1487.65432099,0,0.127135707048,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.10362615067,1.1036306646,0,4.51392771716e-06,-3066.74374383,-3066.84775945,-0.104015623997,false
818,2012-10-16 00:30:00,145.5078125,4487.65432099,0,0.173166086501,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11515142636,1.11515338825,0,1.96189465984e-06,-3686.58395063,-3686.74106236,-0.157111730209,false
819,2012-10-16 01:00:00,4645.5078125,-512.345679012,0,0.0621269929665,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15648437187,1.15648629663,0,1.92476355343e-06,-3037.39753758,-3037.44385686,-0.0463192846582,false
820,2012-10-16 01:30:00,-979.4921875,2487.65432099,0,0.0763061264963,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.975839049488,0.97584277374,1.05040834456,1.05040940942,3.72425196049e-06,1.06485878315e-06,-906.162949137,-906.242749534,-0.0798003974061,false
821,2012-10-16 02:00:00,3520.5078125,5487.65432099,0,0.171221451204,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17944186232,1.17944726686,0,5.40454091502e-06,-7163.22561308,-7163.34849158,-0.122878497129,false
822,2012-10-16 02:30:00,1270.5078125,487.654320988,0,0.067057706694,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.9999381197,0.999938153152,1.05081323729,1.05081588711,3.34519081324e-08,2.64981855591e-06,-1227.4069683,-1227.46742438,-0.0604560807708,false
823,2012-10-16 03:00:00,5770.5078125,3487.65432099,0,0.130943486399,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.22968622613,1.22968989134,0,3.66521158557e-06,-7228.72962616,-7228.81582241,-0.0861962458484,false
824,2012-10-16 03:30:00,-1541.9921875,6487.65432099,0,0.0447895136458,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.991456377908,0.991458582813,1.1406672386,1.14066783022,2.20490514047e-06,5.91620949342e-07,-3640.60626727,-3640.65197642,-0.0457091501889,false
825,2012-10-16 04:00:00,2958.0078125,-2495.88477366,0,0.0757029518073,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.942110058574,0.942110923643,1.07482441651,1.07482713407,8.65068714107e-07,2.71755664261e-06,328.570802618,328.50531183,-0.0654907883361,false
826,2012-10-16 04:30:00,708.0078125,504.115226337,0,0.0159962548735,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.999697601959,0.99969761043,1.02853318345,1.02853384999,8.47061931708e-09,6.66543403138e-07,-742.839776112,-742.854824816,-0.0150487041331,false
827,2012-10-16 05:00:00,5208.0078125,3504.11522634,0,0.0884422214863,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.2136553055,1.21365786085,0,2.55535426463e-06,-6855.36849115,-6855.42831971,-0.0598285589813,false
828,2012-10-16 05:30:00,-416.9921875,-1495.88477366,0,0.0571730758802,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.932465649538,0.932466560403,1,1,9.10865220471e-07,0,2543.7950637,2543.73167636,-0.0633873426091,false
829,2012-10-16 06:00:00,4083.0078125,1504.11522634,0,0.57443326678,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15916173919,1.15917984933,0,1.811013987e-05,-4335.95076552,-4336.37662426,-0.425858744696,false
830,2012-10-16 06:30:00,1833.0078125,4504.11522634,0,19.4417745892,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12902168448,1.12920849348,0,0.00018680900236,-4911.4249086,-4927.1210227,-15.6961140991,false
831,2012-10-16 07:00:00,6333.0078125,-495.884773663,0,74.5712997315,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20131933206,1.20341363867,0,0.00209430660663,-3953.99518068,-4005.0555045,-51.0603238231,false
832,2012-10-16 07:30:00,-2245.1171875,2504.11522634,0,140.212241936,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,WITHIN_LIMITS,0.899628552951,0.907967811291,1.02479353475,1.02721196095,0.00833925834005,0.00241842620038,855.282212314,683.58611274,-171.696099574,true
833,2012-10-16 08:00:00,2254.8828125,5504.11522634,0,235.211222187,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15553171681,1.15763241694,0,0.00210070013321,-5992.18836003,-6173.1587122,-180.970352171,false
834,2012-10-16 08:30:00,4.8828125,-2162.55144033,0,333.198033752,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.908566683778,0.913765065689,1,1,0.00519838191139,0,3097.27554821,2737.93822476,-359.337323452,false
835,2012-10-16 09:00:00,4504.8828125,837.448559671,0,442.075428833,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16448101407,1.17795888367,0,0.0134778696011,-4014.02981136,-4334.6426452,-320.612833845,false
836,2012-10-16 09:30:00,-1120.1171875,3837.44855967,0,516.168123665,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.981231102456,1,1.08109801335,1.08788997354,0.018768897544,0.00679196018936,-1792.5852995,-2312.8897292,-520.304429697,false
837,2012-10-16 10:00:00,3379.8828125,-1162.55144033,0,577.381032211,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.988701410692,0.99447007151,1.10418459265,1.1235206272,0.00576866081834,0.0193360345528,-1231.54914142,-1694.65071347,-463.101572051,false
838,2012-10-16 10:30:00,1129.8828125,1837.44855967,0,649.771329324,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.05817359719,1.08306838952,0,0.024894792335,-2191.08685197,-2754.76844659,-563.681594624,false
839,2012-10-16 11:00:00,5629.8828125,4837.44855967,0,718.471329023,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.23388641143,1.25364712791,0,0.0197607164848,-7957.05726133,-8417.49919631,-460.44193498,false
840,2012-10-16 11:30:00,-1682.6171875,-162.551440329,0,742.878586847,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,WITHIN_LIMITS,0.897212491915,0.937937829718,1,1,0.0407253378031,0,2698.23755404,1821.17734195,-877.06021209,true
841,2012-10-16 12:00:00,2817.3828125,2837.44855967,0,745.559337101,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12994823119,1.15463774643,0,0.0246895152359,-4430.08399878,-4998.98244678,-568.898447995,false
842,2012-10-16 12:30:00,567.3828125,5837.44855967,0,734.81273264,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14779305469,1.15522835729,0,0.00743530260081,-4935.68719207,-5552.87241675,-617.185224679,false
843,2012-10-16 13:00:00,5067.3828125,-1829.218107,0,735.836500369,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.982936108276,0.989476073767,1.15040885925,1.17250997725,0.00653996549057,0.0221011179983,-1882.37377014,-2424.76169675,-542.387926613,false
844,2012-10-16 13:30:00,-557.6171875,1170.781893,0,698.312720312,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.976310067938,0.999384726998,1.01616124713,1.02553074053,0.0230746590595,0.00936949339625,30.6781049601,-672.224813908,-702.902918868,false
845,2012-10-16 14:00:00,3942.3828125,4170.781893,0,679.828563467,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17921888812,1.19992696641,0,0.0207080782887,-6349.94937092,-6828.28043542,-478.331064495,false
846,2012-10-16 14:30:00,1692.3828125,-829.218106996,0,627.944578746,CONVERGED,CONVERGED,WITHIN_LIMITS,UPPER_VOLTAGE_VIOLATION,0.981404752468,0.988628071959,1.04729625767,1.07113305719,0.0072233194913,0.0238367995219,-136.842121534,-693.229125028,-556.387003494,true
847,2012-10-16 15:00:00,6192.3828125,2170.781893,0,550.455671519,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.2264193119,1.24143945066,0,0.0150201387622,-6276.9770355,-6635.2275012,-358.250465697,false
848,2012-10-16 15:30:00,-1963.8671875,5170.781893,0,468.708636255,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.94934322267,0.973832777068,1.09934155745,1.10606662534,0.0244895543978,0.0067250678933,-1860.39664418,-2366.64615341,-506.24950923,false
849,2012-10-16 16:00:00,2536.1328125,170.781893004,0,367.185639033,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999588228617,0.999750292271,1.08829778745,1.10130881316,0.000162063654222,0.0130110257121,-1681.74249247,-1985.74673074,-304.004238267,false
850,2012-10-16 16:30:00,286.1328125,3170.781893,0,278.069133635,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999914224768,1,1.07759562108,1.08082576816,8.5775232e-05,0.00323014707965,-2364.30940855,-2619.45522867,-255.145820122,false
851,2012-10-16 17:00:00,4786.1328125,6170.781893,0,190.574146122,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.21609433161,1.22164580598,0,0.00555147436941,-8107.61930793,-8234.61914156,-126.999833631,false
852,2012-10-16 17:30:00,-838.8671875,-2384.77366255,0,78.8565436742,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.876330397465,0.877822256615,1,1,0.00149185914984,0,4728.96453787,4631.76887055,-97.1956673189,false
853,2012-10-16 18:00:00,3661.1328125,615.226337449,0,43.10900119,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.9996085577,0.999625906573,1.12684314897,1.12826750176,1.73488732206e-05,0.00142435278778,-2702.76498999,-2736.28902167,-33.524031684,false
854,2012-10-16 18:30:00,1411.1328125,3615.22633745,0,10.5735615492,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.0964579296,1.09656803862,0,0.000110109022556,-3467.92327072,-3476.91135078,-8.98808005556,false
855,2012-10-16 19:00:00,5911.1328125,-1384.77366255,0,0.0682178746298,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.995009232468,0.995009812105,1.17330491606,1.17330691228,5.79637363218e-07,1.99621680763e-06,-2477.49844574,-2477.54733476,-0.04888902415,false
856,2012-10-16 19:30:00,-1401.3671875,1615.22633745,0,0.192640382516,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.927459198096,0.92746965632,1.00677045477,1.00677354102,1.04582243148e-05,3.08624714052e-06,1041.85505858,1041.63380525,-0.221253328116,false
857,2012-10-16 20:00:00,3098.6328125,4615.22633745,0,0,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14784435526,1.14784435526,0,-3.24074100888e-12,-5602.26668644,-5602.26668644,-3.59705154551e-09,false
858,2012-10-16 20:30:00,848.6328125,-384.773662551,0,0.166113164648,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.975476504617,0.975478667687,1.0100150322,1.01002210158,2.16307021372e-06,7.06937590045e-06,669.011768212,668.850984299,-0.160783912964,false
859,2012-10-16 21:00:00,5348.6328125,2615.22633745,0,0.132601320803,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.20055931717,1.2005631786,0,3.86143227638e-06,-5707.12772852,-5707.21864624,-0.090917715157,false
860,2012-10-16 21:30:00,-276.3671875,5615.22633745,0,0.106861827688,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12797942621,1.12798068183,0,1.25562129116e-06,-3699.88716978,-3699.98686757,-0.099697788758,false
861,2012-10-16 22:00:00,4223.6328125,-2051.44032922,0,0.115107995372,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.96220614597,0.962207303716,1.11682879149,1.11683256077,1.15774584919e-06,3.7692823045e-06,-772.735537691,-772.827178731,-0.0916410397442,false
862,2012-10-16 22:30:00,1973.6328125,948.559670782,0,0.11685576004,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999891402186,0.9998914562,1.07809411516,1.07809846026,5.4014331452e-08,4.34509524161e-06,-1999.6271307,-1999.72695093,-0.0998202263931,false
863,2012-10-16 23:00:00,6473.6328125,3948.55967078,0,0.0818267571554,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.24964498866,1.24964719423,0,2.20557161312e-06,-7834.5177218,-7834.56961001,-0.0518882072483,false
864,2012-10-16 23:30:00,-2473.6328125,-1051.44032922,0,0.036705252529,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.832014644814,0.832017237854,1,1,2.59303981398e-06,0,4734.39637123,4734.34249306,-0.053878174198,false
865,2012-10-15 00:00:00,2026.3671875,1948.55967078,0,0.0270705851706,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.09484296461,1.09484394951,0,9.84895875744e-07,-3140.30987836,-3140.33237365,-0.0224952854328,false
866,2012-10-15 00:30:00,-223.6328125,4948.55967078,0,0.108869895429,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.12105512201,1.12105639359,0,1.27157726104e-06,-3673.2012029,-3673.30229479,-0.101091888072,false
867,2012-10-15 01:00:00,4276.3671875,-51.4403292181,0,0.124428011123,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14979973685,1.14980366697,0,3.93011654509e-06,-3167.5562875,-3167.650119,-0.0938315001845,false
868,2012-10-15 01:30:00,-1348.6328125,2948.55967078,0,0.134869522546,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.962832064302,0.962838923502,1.05743981191,1.05744176142,6.85920031185e-06,1.94950535093e-06,-920.676839826,-920.821981572,-0.145141745518,false
869,2012-10-15 02:00:00,3151.3671875,5948.55967078,0,0.0591834386779,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17683181648,1.17683230273,0,4.86250919529e-07,-7211.93556782,-7211.97865071,-0.0430828918934,false
870,2012-10-15 02:30:00,901.3671875,-1718.10699588,0,0.117515343839,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.944587193271,0.944588787288,1.00578322135,1.00578822877,1.5940173218e-06,5.00741748533e-06,1379.1265494,1379.0108097,-0.115739703735,false
871,2012-10-15 03:00:00,5401.3671875,1281.89300412,0,0.108046552506,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.19840571991,1.19840886152,0,3.14160604153e-06,-5184.52332444,-5184.59826769,-0.0749432475304,false
872,2012-10-15 03:30:00,-1911.1328125,4281.89300412,0,0.0406058777559,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.949598731642,0.949600914695,1.0839450165,1.08394562454,2.18305292865e-06,6.08043520645e-07,-1487.2896225,-1487.33479403,-0.0451715319737,false
873,2012-10-15 04:00:00,2588.8671875,-718.106995885,0,0.0308159205619,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999299217001,0.99929954702,1.08590360052,1.08590470768,3.3001939781e-07,1.10715848156e-06,-1230.19704024,-1230.22309965,-0.0260594062202,false
874,2012-10-15 04:30:00,338.8671875,2281.89300412,0,0.0735546471349,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.0623443573,1.06234523283,0,8.7552586403e-07,-2049.99496768,-2050.06344973,-0.068482049553,false
875,2012-10-15 05:00:00,4838.8671875,5281.89300412,0,0.0907251325859,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.21766735277,1.21766999816,0,2.64539300332e-06,-7924.23612896,-7924.29710372,-0.0609747612816,false
876,2012-10-15 05:30:00,-786.1328125,281.893004115,0,0.139448963204,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.955765210171,0.955772158783,1,1,6.94861159523e-06,0,1034.49797591,1034.34629833,-0.151677580493,false
877,2012-10-15 06:00:00,3713.8671875,3281.89300412,0,0.404118789212,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16373206902,1.16374492764,0,1.28586227921e-05,-5473.02399988,-5473.32115443,-0.297154545579,false
878,2012-10-15 06:30:00,1463.8671875,6281.89300412,0,17.1370893067,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16410597431,1.16426947414,0,0.000163499827054,-5873.83437869,-5887.65222405,-13.8178453575,false
879,2012-10-15 07:00:00,5963.8671875,-2273.66255144,0,73.4284325548,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.9707650594,0.971408207106,1.16779358237,1.16994392578,0.000643147706141,0.00215034341014,-1863.28921405,-1916.531303,-53.2420889503,false
880,2012-10-15 07:30:00,-2192.3828125,726.33744856,0,154.921217692,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.873265376418,0.882919316807,1,1,0.00965394038921,0,2694.81212223,2494.15797585,-200.654146378,false
